nfilter,t1,t2,t3,t4,t5
1959,103.78,0,0,95.033,21.361
1365,81.227,0,0,65.947,6.914
584,34.046,0,0,29.286,0.831
38,1.684,0,0,2.034,0.07
29,0.722,0,0,1.794,1.213
627,25.71,0,0,32.151,24.728
2229,115.233,0,0,109.221,14.628
1187,64.845,0,0,60.837,3.076
248,13.055,0,0,13.566,0.471
10,0.481,0,0,0.591,0.03
32,0.652,0,0,1.663,1.423
598,25.869,0,0,30.739,19.247
1718,95.044,0,0,85.625,13.156
936,53.613,0,0,48.493,3.347
250,13.356,0,0,14.337,0.37
5,0.401,0,0,0.351,0.03
24,0.572,0,0,1.222,1.062
520,21.211,0,0,26.711,23.846
2604,126.584,0,0,128.237,25.439
2173,113.249,0,0,111.645,11.682
1133,59.936,0,0,60.506,2.926
297,14.087,0,0,16.753,0.591
51,1.954,0,0,2.655,0.071
26,0.581,0,0,1.403,1.243
492,19.458,0,0,26.862,16.932
2157,110.724,0,0,107.367,21.992
1214,71.088,0,0,68.762,6.183
431,24.327,0,0,22.674,0.721
19,1.112,0,0,1.073,0.05
31,0.722,0,0,1.713,1.373
644,26.281,0,0,34.246,25.349
2200,117.697,0,0,107.286,19.387
1128,69.735,0,0,58.834,4.338
351,19.598,0,0,18.817,0.431
20,0.831,0,0,1.062,0.049
26,0.611,0,0,1.543,1.192
566,23.124,0,0,29.888,22.263
2958,140.822,0,0,143.056,28.575
2584,129.19,0,0,128.288,14.478
1630,82.258,0,0,82.509,5.721
745,36.03,0,0,40.238,1.352
121,4.899,0,0,6.322,0.141
27,0.671,0,0,1.443,1.203
545,22.173,0,0,27.593,21.752
1901,98.81,0,0,93.4,19.317
1160,70.106,0,0,57.431,6.082
400,25.399,0,0,21.161,0.791
30,1.944,0,0,1.744,0.06
25,0.661,0,0,1.603,1.192
474,20.129,0,0,25.66,18.656
2150,114.421,0,0,108.329,22.454
1552,88.13,0,0,80.035,6.883
683,35.459,0,0,36.55,1.824
157,7.575,0,0,9.008,0.3
33,1.393,0,0,1.924,0.08
24,0.622,0,0,1.232,1.142
538,21.031,0,0,27.413,16.091
2428,120.222,0,0,116.304,20.239
1349,78,0,0,65.487,4.458
260,15.701,0,0,13.326,0.26
25,0.551,0,0,1.373,1.132
521,20.45,0,0,26.641,23.967
1906,102.898,0,0,92.398,22.704
1004,66.879,0,0,49.876,3.687
189,12.343,0,0,10.51,0.481
30,1.353,0,0,1.563,0.06
31,0.762,0,0,2.034,1.352
691,27.773,0,0,37.462,27.443
2567,125.502,0,0,138.476,22.563
1797,94.413,0,0,92.789,8.837
818,41.961,0,0,43.043,2.344
195,9.198,0,0,10.651,0.281
0,0.29,0,0,0.02,0.03
29,0.932,0,0,1.543,1.303
628,25.809,0,0,33.785,26.561
2591,130.522,0,0,129.51,23.455
1790,95.935,0,0,91.146,7.765
731,38.674,0,0,38.644,1.643
142,6.312,0,0,7.815,0.341
20,0.751,0,0,1.353,0.05
19,0.441,0,0,1.052,0.942
409,15.63,0,0,21.672,17.583
2759,134.269,0,0,136.323,26.541
2050,106.655,0,0,104.362,10.52
1042,54.576,0,0,54.986,2.545
241,11.562,0,0,13.736,0.261
30,0.771,0,0,1.222,1.212
592,24.727,0,0,26.972,25.188
1862,99.732,0,0,85.815,16.863
1086,62.902,0,0,53.132,3.678
397,19.958,0,0,21.201,0.551
18,0.681,0,0,0.962,0.04
18,0.42,0,0,1.031,0.811
376,14.208,0,0,19.938,16.572
2399,120.383,0,0,117.577,19.798
1671,88.5,0,0,82.95,7.795
754,39.205,0,0,39.266,1.442
115,5.15,0,0,6.332,0.271
33,1.172,0,0,1.703,0.06
30,0.821,0,0,1.573,1.312
711,28.305,0,0,39.135,24.828
2972,142.736,0,0,148.126,23.746
2059,107.467,0,0,105.263,7.955
941,48.664,0,0,49.766,2.514
232,11.772,0,0,13.255,0.421
32,1.313,0,0,1.673,0.06
22,0.641,0,0,1.333,0.942
472,17.584,0,0,23.546,20.74
2267,112.016,0,0,114.591,22.193
1596,84.994,0,0,79.203,7.675
636,34.817,0,0,32.071,1.634
114,6.052,0,0,6.522,0.241
12,0.421,0,0,0.671,0.04
25,0.571,0,0,1.313,1.062
505,20.349,0,0,27.243,17.744
2661,129.029,0,0,130.411,27.403
1971,105.884,0,0,98.149,10.952
1000,54.675,0,0,49.917,2.154
132,6.763,0,0,7.203,0.361
30,1.303,0,0,1.673,0.06
29,0.701,0,0,1.463,1.222
626,25.419,0,0,30.689,19.548
2773,136.142,0,0,131.033,22.864
1898,101.786,0,0,93.661,10.381
997,55.377,0,0,51.68,2.575
209,11.332,0,0,11.021,0.221
27,0.521,0,0,1.393,1.372
585,23.976,0,0,29.206,22.784
2332,121.053,0,0,112.747,19.668
1648,92.248,0,0,80.896,5.791
504,27.964,0,0,26.692,1.182
49,2.916,0,0,2.685,0.201
30,1.433,0,0,1.833,0.111
7,0.351,0,0,0.341,0.05
22,0.571,0,0,1.162,1.012
442,17.564,0,0,23.546,22.664
2043,108.339,0,0,99.602,21.221
1022,65.236,0,0,50.417,3.998
231,14.618,0,0,12.104,0.35
4,0.381,0,0,0.26,0.03
26,0.652,0,0,1.362,1.072
628,24.587,0,0,33.104,21.862
2682,130.813,0,0,132.947,22.413
1926,98.851,0,0,97.619,9.037
938,50.017,0,0,49.285,2.325
210,9.849,0,0,11.683,0.521
47,1.933,0,0,2.665,0.17
14,0.551,0,0,1.082,0.05
30,0.992,0,0,1.674,1.283
703,28.195,0,0,37.772,31.21
2405,124.23,0,0,120.763,27.774
1570,104.08,0,0,78.612,8.126
640,35.729,0,0,32.633,1.964
166,8.757,0,0,9.258,0.18
9,0.261,0,0,0.491,0.721
177,6.573,0,0,9.899,8.256
2382,120.062,0,0,117.296,28.064
1104,69.204,0,0,54.154,5.651
265,17.103,0,0,14.218,0.281
30,0.591,0,0,1.583,1.483
662,26.05,0,0,34.867,26.381
2419,120.833,0,0,119.45,23.285
1682,92.749,0,0,84.413,9.828
734,40.638,0,0,38.665,1.783
163,7.525,0,0,9.188,0.17
26,0.612,0,0,1.302,1.172
532,21.642,0,0,27.463,21.291
2151,109.802,0,0,105.574,15.76
1318,72.35,0,0,66.559,3.527
266,13.686,0,0,14.728,0.351
20,0.761,0,0,1.383,0.05
28,0.551,0,0,1.453,1.212
698,27.543,0,0,36.009,25.008
2929,139.088,0,0,142.895,25.209
1974,102.829,0,0,97.157,8.377
876,46.72,0,0,44.757,2.075
160,7.524,0,0,8.556,0.261
16,0.541,0,0,0.862,0.051
31,0.672,0,0,1.623,1.362
584,24.296,0,0,31.13,25.048
2137,111.305,0,0,107.488,24.126
1604,90.625,0,0,80.595,8.366
710,39.206,0,0,37.702,1.603
121,5.772,0,0,6.873,0.26
16,0.501,0,0,0.882,0.04
25,0.621,0,0,1.513,1.193
493,19.738,0,0,27.794,20.9
2413,121.555,0,0,123.959,30.098
1867,105.183,0,0,97.949,16.592
943,59.054,0,0,50.938,3.166
231,13.776,0,0,13.055,0.661
42,1.814,0,0,2.645,0.151
16,0.481,0,0,0.882,0.05
25,0.561,0,0,1.383,1.122
498,25.81,0,0,27.343,20.149
2615,129.29,0,0,132.315,23.395
1693,90.414,0,0,87.027,7.514
682,36.04,0,0,37.132,1.853
140,7.083,0,0,7.555,0.311
21,0.721,0,0,1.153,0.051
15,0.27,0,0,0.872,0.661
269,10.079,0,0,15.56,16.542
2207,114.3,0,0,113.579,29.026
1475,84.343,0,0,77.068,7.194
658,38.585,0,0,35.388,1.654
127,6.122,0,0,7.634,0.14
25,0.812,0,0,1.322,1.172
470,19.498,0,0,24.487,21.021
2031,107.637,0,0,101.776,23.315
1157,68.803,0,0,59.465,4.82
415,23.084,0,0,22.513,1.103
72,3.526,0,0,3.768,0.09
22,0.521,0,0,1.232,0.982
453,18.375,0,0,24.026,22.313
2229,117.076,0,0,112.116,21.071
1264,75.095,0,0,65.286,5.06
374,22.113,0,0,20.67,1.072
107,4.599,0,0,6.161,0.421
49,1.814,0,0,2.896,0.08
32,0.892,0,0,1.733,1.483
754,30.188,0,0,41.14,27.383
2888,139.749,0,0,146.503,24.908
2108,107.597,0,0,109.561,9.128
1057,52.822,0,0,56.779,2.455
227,9.579,0,0,12.594,0.341
15,0.511,0,0,0.842,0.12
21,0.601,0,0,1.173,0.06
15,0.671,0,0,0.841,0.651
259,9.848,0,0,13.937,14.047
2007,106.265,0,0,101.416,22.604
1236,74.173,0,0,62.841,5.931
408,23.926,0,0,22.003,0.641
16,1.193,0,0,0.901,0.05
30,0.581,0,0,1.553,1.282
636,25.959,0,0,32.703,26.311
1985,104.321,0,0,97.848,20.74
1120,64.083,0,0,62.6,4.038
269,15.24,0,0,14.588,0.371
9,0.441,0,0,0.541,0.04
30,0.691,0,0,1.764,1.152
627,25.249,0,0,32.383,19.497
2585,126.384,0,0,123.989,23.575
1581,86.648,0,0,76.538,5.4
517,27.163,0,0,25.94,1.092
78,3.797,0,0,3.777,0.2
10,0.501,0,0,0.872,0.03
23,0.571,0,0,1.503,1.012
436,18.656,0,0,22.473,20.579
1746,96.536,0,0,86.637,16.251
1032,62.851,0,0,52.22,3.928
327,17.614,0,0,17.494,0.531
26,1.253,0,0,1.483,0.05
22,0.5,0,0,1.483,1.051
510,19.758,0,0,28.745,22.444
2790,136.012,0,0,143.146,25.599
1849,97.528,0,0,95.725,7.665
859,44.235,0,0,47.021,1.683
177,8.055,0,0,10.721,0.311
20,0.631,0,0,1.222,0.05
25,0.531,0,0,1.403,1.202
545,21.942,0,0,28.755,20.029
2330,118.358,0,0,115.613,16.362
1211,63.482,0,0,62.872,2.214
158,8.146,0,0,8.767,0.171
26,0.681,0,0,1.353,1.202
605,24.117,0,0,31.751,19.828
2744,133.257,0,0,134.62,28.726
2222,113.478,0,0,109.451,12.755
1390,73.902,0,0,69.143,5.651
537,28.546,0,0,27.834,1.473
129,6.021,0,0,6.973,0.401
35,1.763,0,0,1.954,0.161
28,0.871,0,0,1.552,0.071
15,0.391,0,0,0.842,0.671
308,11.963,0,0,16.762,17.023
2105,111.164,0,0,103.62,19.598
1365,78.421,0,0,67.41,4.248
395,20.45,0,0,21.611,0.761
26,1.503,0,0,1.423,0.06
29,0.752,0,0,1.563,1.223
606,24.597,0,0,31.721,25.258
2227,116.805,0,0,122.736,22.594
1392,77.9,0,0,71.167,6.222
605,33.014,0,0,32.002,1.834
158,7.735,0,0,8.636,0.301
13,0.581,0,0,0.752,0.05
12,0.361,0,0,1.062,0.561
223,8.026,0,0,11.772,12.395
2490,125.312,0,0,123.538,30.679
1734,93.54,0,0,86.477,11.482
915,52.442,0,0,47.061,1.883
162,8.165,0,0,9.037,0.431
53,1.894,0,0,2.805,0.071
29,0.611,0,0,1.964,1.252
679,27.343,0,0,36.361,27.484
2558,123.808,0,0,128.648,26.712
2105,110.633,0,0,108.479,12.885
1153,61.759,0,0,60.818,4.118
483,23.335,0,0,26.22,0.601
22,0.712,0,0,1.172,0.061
21,0.521,0,0,1.153,0.931
425,16.762,0,0,23.536,20.9
2389,118.559,0,0,122.276,25.469
1688,94.843,0,0,87.569,7.544
799,43.615,0,0,43.053,2.064
171,8.316,0,0,9.518,0.281
11,0.34,0,0,0.922,0.041
16,0.371,0,0,0.851,0.841
368,14.528,0,0,18.656,19.588
2382,119.53,0,0,116.204,27.543
1825,101.706,0,0,89.272,15.55
951,60.597,0,0,47.02,3.557
258,14.298,0,0,13.556,0.461
23,1.022,0,0,1.242,0.05
24,0.551,0,0,1.243,1.082
571,22.604,0,0,28.946,19.567
2587,126.464,0,0,124.69,22.955
1628,90.204,0,0,81.166,7.314
656,35.87,0,0,34.657,1.372
76,3.676,0,0,4.288,0.1
31,0.682,0,0,1.673,1.302
591,24.827,0,0,30.859,23.225
2366,118.098,0,0,155.861,22.634
1697,87.599,0,0,85.435,10.049
1042,55.607,0,0,54.736,3.487
315,16.171,0,0,17.574,0.641
63,2.555,0,0,3.857,0.151
20,0.651,0,0,1.122,0.051
21,0.48,0,0,1.122,1.012
484,19.177,0,0,27.333,21.081
2639,131.645,0,0,135.371,24.748
1784,96.596,0,0,90.755,10.551
820,47.712,0,0,42.983,1.463
70,4.098,0,0,3.998,0.11
19,0.481,0,0,1.092,0.871
453,17.223,0,0,24.558,17.774
2667,131.564,0,0,131.594,25.67
1751,95.734,0,0,88.981,10.029
910,49.806,0,0,48.714,1.954
153,7.895,0,0,8.346,0.161
20,0.491,0,0,1.052,1.002
367,14.648,0,0,18.897,16.832
2232,116.095,0,0,110.173,24.868
1361,81.657,0,0,69.605,7.454
585,32.723,0,0,31.06,1.012
24,1.533,0,0,1.824,0.06
19,0.481,0,0,1.373,0.851
415,16.953,0,0,22.764,18.846
2392,120.672,0,0,117.456,23.385
1709,96.796,0,0,85.705,7.194
708,37.222,0,0,36.511,1.233
58,3.057,0,0,3.316,0.101
26,0.811,0,0,1.684,1.062
591,23.635,0,0,31.311,18.165
2728,133.327,0,0,131.373,26.03
1812,97.879,0,0,87.328,10.77
816,47.122,0,0,39.476,2.605
217,11.092,0,0,10.971,0.741
68,2.956,0,0,3.607,0.091
15,0.331,0,0,0.891,0.671
304,11.643,0,0,17.223,12.644
2569,123.849,0,0,132.515,28.735
1939,102.628,0,0,96.305,10.451
874,50.117,0,0,45.407,2.576
265,13.065,0,0,14.328,0.391
9,0.471,0,0,0.701,0.03
24,0.621,0,0,1.252,1.031
526,19.918,0,0,26.261,16.051
2327,117.336,0,0,111.295,18.196
1456,79.002,0,0,72.11,5.24
529,26.741,0,0,27.753,1.051
70,3.306,0,0,3.908,0.17
17,0.501,0,0,1.142,0.04
25,0.501,0,0,1.252,1.163
605,23.926,0,0,30.87,23.686
2466,125.562,0,0,119.822,23.755
1646,91.376,0,0,80.716,7.575
610,32.663,0,0,31.04,1.503
138,6.222,0,0,7.865,0.15
23,0.541,0,0,1.683,0.952
510,19.778,0,0,27.342,25.579
2677,129.339,0,0,132.455,27.253
1834,96.376,0,0,91.547,12.374
1114,60.607,0,0,55.738,3.226
359,17.134,0,0,19.708,0.711
55,2.285,0,0,3.266,0.191
8,0.461,0,0,0.411,0.04
19,0.491,0,0,1.032,0.862
395,15.41,0,0,21.541,20.901
2777,134.329,0,0,138.827,29.978
2197,118.479,0,0,110.723,16.241
1129,65.586,0,0,58.613,3.988
331,19.347,0,0,17.444,0.751
33,1.814,0,0,2.124,0.06
24,0.511,0,0,1.412,1.022
479,18.796,0,0,25.92,18.205
2704,130.773,0,0,136.453,26.691
1917,99.863,0,0,97.568,10.872
963,49.916,0,0,51.269,3.126
327,16.201,0,0,17.965,0.601
33,1.453,0,0,2.204,0.06
22,0.581,0,0,1.523,1.042
388,16.151,0,0,27.954,18.656
1904,99.802,0,0,95.524,21.482
1620,86.056,0,0,80.526,8.226
764,42.442,0,0,39.827,2.915
242,12.544,0,0,12.835,0.621
41,1.854,0,0,2.174,0.071
18,0.42,0,0,1.283,0.892
407,15.399,0,0,22.363,18.616
3119,144.799,0,0,156.882,25.73
2637,130.712,0,0,133.337,14.929
1685,82.569,0,0,87.168,4.158
499,22.323,0,0,27.924,1.263
145,6.222,0,0,8.226,0.291
16,0.551,0,0,0.872,0.05
32,0.832,0,0,1.733,1.532
731,30.328,0,0,39.366,26.271
2312,116.355,0,0,120.142,24.106
1584,88.11,0,0,84.062,8.897
766,42.772,0,0,41.85,2.124
227,11.151,0,0,12.715,0.251
29,0.651,0,0,1.644,1.353
637,25.549,0,0,34.957,18.025
2579,128.258,0,0,132.125,20.249
1752,97.598,0,0,89.813,11.602
845,49.154,0,0,43.293,2.806
236,12.875,0,0,13.045,0.722
31,1.803,0,0,2.084,0.061
29,0.741,0,0,1.563,1.223
586,24.467,0,0,30.609,25.69
1573,91.747,0,0,78.752,14.548
647,45.487,0,0,34.607,1.342
58,3.697,0,0,3.416,0.08
20,0.461,0,0,1.173,0.961
325,14.147,0,0,16.592,15.761
1481,87.398,0,0,73.712,16.893
915,56.9,0,0,47.211,2.926
179,9.859,0,0,9.578,0.29
16,0.541,0,0,0.882,0.28
17,0.651,0,0,1.162,0.09
4,0.231,0,0,0.291,0.04
21,0.461,0,0,1.162,0.961
386,15.14,0,0,21.321,20.63
1781,98.249,0,0,93.009,16.201
1088,61.959,0,0,62.4,3.607
269,14.138,0,0,14.769,0.281
26,0.721,0,0,1.463,1.212
611,23.345,0,0,33.915,21.582
2706,135.862,0,0,139.348,28.886
2133,114.5,0,0,110.804,17.794
1299,76.528,0,0,67.27,5.931
584,31.13,0,0,31.591,1.443
121,6.052,0,0,7.044,0.14
31,0.682,0,0,1.673,1.322
731,28.986,0,0,39.106,21.241
3107,144.709,0,0,157.163,34.607
2638,127.546,0,0,131.524,16.272
1727,86.196,0,0,87.138,6.683
660,31.781,0,0,35.058,0.912
57,2.625,0,0,3.136,0.08
21,0.551,0,0,1.252,1.012
482,18.817,0,0,25.369,14.878
1992,107.798,0,0,98.911,19.878
696,51.129,0,0,35.719,3.016
149,10.11,0,0,8.066,0.17
23,0.501,0,0,1.343,1.042
454,18.746,0,0,22.974,21.692
1734,96.426,0,0,81.718,15.35
770,50.587,0,0,38.544,1.924
106,5.551,0,0,5.751,0.251
3,0.231,0,0,0.26,0.03
32,0.761,0,0,2.054,1.383
623,26.221,0,0,32.543,22.113
2306,114.901,0,0,115.342,22.915
1378,78.731,0,0,70.947,7.464
634,37.211,0,0,33.745,2.124
158,8.937,0,0,8.706,0.652
23,1.493,0,0,1.282,0.05
26,0.651,0,0,1.363,1.152
500,20.77,0,0,26.611,21.351
1902,102.187,0,0,94.382,17.383
1394,77.52,0,0,71.218,7.504
699,37.944,0,0,36.36,2.365
268,12.845,0,0,14.668,1.052
88,4.268,0,0,4.869,0.4
32,1.393,0,0,2.004,0.06
29,0.611,0,0,1.613,1.373
580,28.936,0,0,30.268,28.535
2230,112.528,0,0,112.747,31.571
2043,108.409,0,0,104.001,14.508
1311,71.628,0,0,68.812,4.508
495,23.887,0,0,27.192,1.193
90,3.947,0,0,4.959,0.111
32,0.672,0,0,1.693,1.393
557,24.176,0,0,28.846,25.44
1321,80.094,0,0,66.318,12.885
590,40.268,0,0,30.66,1.643
73,4.789,0,0,4.018,0.091
30,0.781,0,0,1.673,1.343
671,28.395,0,0,36.019,18.215
2668,130.672,0,0,134.6,23.355
2071,110.223,0,0,107.417,10.64
1051,55.798,0,0,56.419,3.106
350,17.124,0,0,19.127,0.982
83,3.326,0,0,4.58,0.25
6,0.341,0,0,0.4,0.03
20,0.521,0,0,1.082,0.973
426,17.133,0,0,21.942,17.724
2013,109.191,0,0,97.678,22.063
1043,65.466,0,0,53.312,3.577
257,13.837,0,0,14.057,0.561
56,2.274,0,0,3.247,0.14
9,0.441,0,0,0.551,0.04
20,0.541,0,0,1.122,0.931
456,17.414,0,0,25.189,20.088
2680,130.211,0,0,133.507,26.04
2355,116.284,0,0,120.412,13.606
1613,80.926,0,0,82.54,7.084
857,40.618,0,0,46.009,2.515
299,12.644,0,0,16.892,0.521
16,0.772,0,0,0.902,0.04
20,0.431,0,0,1.212,0.982
245,11.051,0,0,12.835,12.314
1058,66.579,0,0,51.269,15.149
462,33.745,0,0,22.593,2.906
152,10.26,0,0,8.056,0.18
21,0.461,0,0,1.473,0.952
363,14.658,0,0,19.277,19.828
1731,94.903,0,0,86.637,17.594
1181,69.544,0,0,60.847,3.457
352,23.074,0,0,19.567,0.852
88,3.637,0,0,4.999,0.231
15,0.581,0,0,1.213,0.04
20,0.461,0,0,1.092,0.982
425,16.662,0,0,22.874,22.654
2390,118.579,0,0,119.911,24.738
1331,79.283,0,0,67.359,7.384
502,28.946,0,0,27.674,1.462
122,5.881,0,0,6.924,0.13
24,0.512,0,0,1.493,1.083
519,20.499,0,0,26.923,24.096
2428,123.368,0,0,119.731,22.844
1363,80.044,0,0,68.542,5.4
435,25.91,0,0,22.573,0.662
20,1.282,0,0,1.143,0.05
32,0.751,0,0,1.794,1.433
771,31.321,0,0,40.929,25.81
2700,132.576,0,0,136.604,26.701
2181,116.415,0,0,110.704,14.789
1382,74.082,0,0,71.648,4.96
533,26.822,0,0,29.206,1.293
108,4.709,0,0,6.272,0.12
16,0.34,0,0,0.902,0.732
357,13.776,0,0,19.187,19.608
2525,122.777,0,0,125.632,26.14
1867,96.967,0,0,93.09,10.891
819,46.109,0,0,42.071,2.935
242,12.785,0,0,12.945,0.792
96,3.657,0,0,5.28,0.13
21,0.471,0,0,1.132,1.062
475,18.936,0,0,25.509,21.602
2194,116.685,0,0,109.351,19.909
1025,62.931,0,0,51.249,3.838
304,16.872,0,0,16.412,0.532
24,1.152,0,0,1.323,0.06
26,0.611,0,0,1.693,1.183
546,21.772,0,0,28.084,19.227
2261,116.124,0,0,109.942,20.229
1297,78.923,0,0,65.627,6.924
424,25.279,0,0,22.694,1.062
86,3.797,0,0,4.639,0.11
22,0.501,0,0,1.182,1.012
509,19.938,0,0,28.024,25.289
2527,134.079,0,0,127.146,30.198
1564,91.717,0,0,81.387,11.242
701,45.798,0,0,38.133,1.833
107,6.042,0,0,6.182,0.241
14,0.741,0,0,0.751,0.05
17,0.41,0,0,0.932,0.902
333,12.865,0,0,18.105,17.063
2316,117.597,0,0,114.131,26.651
1542,87.429,0,0,77.74,11.262
635,40.759,0,0,33.255,1.783
147,7.815,0,0,8.125,0.261
6,0.411,0,0,0.38,0.03
27,0.581,0,0,1.362,1.202
610,24.417,0,0,31.942,28.224
2681,132.035,0,0,132.766,31.53
2316,120.773,0,0,117.046,14.448
1414,75.235,0,0,74.134,3.446
325,16.412,0,0,17.173,0.51
18,0.801,0,0,1.052,0.051
15,0.38,0,0,0.832,0.731
344,12.864,0,0,18.125,11.412
2663,128.297,0,0,130.963,27.003
1769,94.612,0,0,84.342,12.855
1026,55.176,0,0,51.48,4.208
341,17.303,0,0,17.734,0.831
62,3.065,0,0,3.427,0.081
29,0.641,0,0,1.523,1.302
590,24.027,0,0,32.022,22.423
2006,104.873,0,0,97.669,20.239
1162,74.373,0,0,58.292,5.821
307,20.189,0,0,16.331,0.702
29,1.633,0,0,1.633,0.08
31,0.781,0,0,1.854,1.262
584,24.979,0,0,29.677,24.107
2283,117.326,0,0,112.457,31.541
1569,94.072,0,0,77.839,12.273
647,44.606,0,0,32.212,1.653
69,4.599,0,0,3.517,0.17
7,0.39,0,0,0.421,0.031
16,0.38,0,0,0.811,0.742
388,14.548,0,0,20.74,14.939
2693,136.694,0,0,134.239,24.047
2230,111.705,0,0,111.795,12.795
1378,70.817,0,0,71.528,3.988
450,21.351,0,0,24.567,1.042
136,5.551,0,0,7.896,0.261
25,0.902,0,0,1.643,0.05
19,0.521,0,0,1.032,0.972
414,15.54,0,0,22.774,14.949
2410,118.328,0,0,121.965,23.365
1568,87.238,0,0,79.453,8.637
699,39.005,0,0,37.141,1.583
95,5.19,0,0,5.401,0.13
28,0.622,0,0,1.483,1.212
645,25.499,0,0,34.818,30.569
2520,125.863,0,0,127.807,29.296
1804,99.091,0,0,94.232,10.73
1054,57.181,0,0,55.537,4.218
376,20.068,0,0,20.86,1.272
144,6.532,0,0,8.146,0.15
20,0.481,0,0,1.473,0.851
458,17.805,0,0,24.197,20.479
2787,133.146,0,0,136.142,29.526
2004,104.23,0,0,99.712,12.313
1283,68.443,0,0,66.418,4.459
539,26.351,0,0,29.236,1.373
190,8.186,0,0,10.41,0.281
13,0.511,0,0,0.881,0.11
13,0.381,0,0,0.771,0.05
29,0.752,0,0,1.593,1.172
631,28.215,0,0,34.467,35.698
2440,125.632,0,0,126.875,30.358
1366,83.02,0,0,68.312,7.624
513,32.793,0,0,26.031,1.153
48,2.926,0,0,2.545,0.17
9,0.451,0,0,0.561,0.03
31,0.802,0,0,1.934,1.412
740,29.648,0,0,39.856,25.69
2781,135.311,0,0,145.38,28.986
1834,102.548,0,0,93.53,11.222
855,51.048,0,0,45.899,1.943
157,8.165,0,0,8.466,0.301
18,0.661,0,0,1.222,0.061
26,0.591,0,0,1.403,1.292
545,21.531,0,0,30.118,24.226
2230,111.626,0,0,113.589,19.438
1615,84.773,0,0,82.048,6.673
723,36.631,0,0,37.833,1.663
158,7.354,0,0,8.757,0.351
20,1.052,0,0,1.122,0.04
14,0.371,0,0,0.801,0.652
304,11.382,0,0,16.872,15.449
2524,125.292,0,0,124.95,26.941
1713,95.324,0,0,84.693,7.194
701,38.474,0,0,36.691,2.304
210,11.492,0,0,11.161,0.35
22,0.952,0,0,1.533,0.06
30,0.581,0,0,1.563,1.353
489,22.724,0,0,25.68,21.882
1163,72.39,0,0,58.563,6.783
304,20.359,0,0,16.842,0.501
11,0.552,0,0,0.631,0.04
18,0.49,0,0,1.001,0.861
337,13.707,0,0,17.404,16.852
2418,122.517,0,0,119.47,25.839
1803,101.285,0,0,90.986,7.905
680,37.713,0,0,36.28,1.091
35,1.663,0,0,2.154,0.061
9,0.27,0,0,0.862,0.441
182,6.432,0,0,10.04,9.138
2804,135.08,0,0,139.799,30.559
1933,104.031,0,0,97.448,9.83
829,44.827,0,0,43.754,2.094
181,8.547,0,0,10.129,0.29
1,0.2,0,0,0.15,0.02
28,0.822,0,0,1.793,1.192
619,24.858,0,0,31.741,19.948
2409,120.873,0,0,119.45,17.985
1277,73.542,0,0,65.557,4.398
295,16.913,0,0,16.362,0.461
11,0.692,0,0,0.611,0.04
27,0.701,0,0,1.482,1.253
582,23.856,0,0,31.842,22.333
2879,145.781,0,0,143.837,29.226
2284,117.847,0,0,117.316,10.941
1260,62.26,0,0,65.566,3.507
419,19.808,0,0,22.975,1.011
96,4.169,0,0,5.2,0.12
23,0.512,0,0,1.463,0.962
400,16.03,0,0,21.392,20.88
1884,99.592,0,0,94.031,18.035
1540,82.84,0,0,78.081,10.881
1084,55.588,0,0,55.837,4.188
463,22.984,0,0,25.008,1.382
122,5.751,0,0,7.024,0.161
20,0.531,0,0,1.042,0.902
502,19.467,0,0,26.581,19.818
3189,151.392,0,0,160.77,30.459
2392,124.891,0,0,120.302,14.308
1161,63.903,0,0,60.196,3.366
250,12.764,0,0,14.128,0.34
18,0.692,0,0,0.982,0.04
31,0.761,0,0,1.623,1.493
667,27.343,0,0,35.358,30.829
2644,127.626,0,0,133.839,26.801
2304,116.225,0,0,118.498,19.868
1841,97.909,0,0,96.697,7.434
796,42.342,0,0,43.825,2.254
176,9.318,0,0,9.728,0.541
47,1.893,0,0,2.484,0.071
32,0.902,0,0,2.014,1.443
766,30.469,0,0,41.31,25.95
2589,127.706,0,0,128.548,21.742
1799,97.708,0,0,92.739,7.534
752,40.729,0,0,40.649,1.673
123,6.142,0,0,7.014,0.24
18,0.601,0,0,1.031,0.05
31,0.671,0,0,1.884,1.282
726,28.124,0,0,38.775,25.309
2981,145.991,0,0,149.278,25.569
2220,112.287,0,0,113.229,12.524
1332,70.055,0,0,70.416,5.03
447,22.624,0,0,24.568,1.202
74,3.958,0,0,4.198,0.211
4,0.461,0,0,0.31,0.04
25,0.501,0,0,1.393,1.122
559,22.102,0,0,29.457,22.283
2628,129.459,0,0,129.47,28.775
2068,111.486,0,0,103.018,12.494
1043,59.665,0,0,56.198,3.166
257,14.007,0,0,14.418,0.571
41,1.813,0,0,2.525,0.07
17,0.452,0,0,0.931,0.772
374,14.388,0,0,18.726,17.895
1911,103.069,0,0,92.909,19.567
821,54.445,0,0,41.369,2.645
176,10.19,0,0,9.949,0.701
56,2.525,0,0,3.076,0.14
0,0.1,0,0,0.03,0.02
27,0.722,0,0,1.543,1.232
610,24.697,0,0,31.992,19.868
2315,119.761,0,0,112.287,20.379
1586,87.258,0,0,82.078,9.068
779,43.864,0,0,41.67,1.864
179,8.997,0,0,9.94,0.401
19,0.921,0,0,1.022,0.05
19,0.481,0,0,1.032,0.862
421,16.922,0,0,22.102,19.277
2637,128.508,0,0,129.169,25.76
