nfilter,t1,t2,t3,t4,t5,label_mad
23,1.002,1.022,0.311,0.13,0.04,11792
29,0.711,1.433,0.291,0.19,1.363,13479
619,25.118,30.018,4.809,2.555,21.181,42985
2320,117.808,106.727,21.341,8.326,17.364,55210.5
1399,73.632,64.796,13.646,5.351,5.43,57584
622,29.978,30.258,4.95,2.415,1.683,63230.5
166,7.124,7.965,1.223,0.621,0.18,62975
27,0.671,1.393,0.301,0.17,1.223,28713
572,22.975,26.17,4.348,2.114,19.257,58640.5
2578,126.465,109.592,23.595,9.097,17.825,111574
1475,80.265,64.345,14.157,5.501,4.118,153808
408,20.139,18.466,2.815,1.452,0.952,171234
116,4.93,5.831,0.872,0.471,0.15,123657
13,0.221,0.641,0.161,0.13,0.711,9709
292,10.78,13.907,2.033,1.092,13.175,35229
2317,117.938,104.442,21.481,8.186,24.367,35905
1315,76.327,62.561,12.464,4.379,5.651,21930
442,25.188,21.882,3.186,1.583,0.702,22481.5
35,1.823,1.904,0.35,0.14,0.05,40493
27,0.721,1.162,0.301,0.13,1.173,25583
644,25.218,28.345,5.009,1.824,22.063,26239.5
2771,130.903,113.921,25.369,6.523,27.644,30448
2112,111.035,85.355,19.568,5.13,10.5,22125.5
963,51.8,40.678,8.636,2.395,2.485,28295
242,11.432,11.092,1.733,0.682,0.401,35055
16,0.631,0.681,0.19,0.05,0.04,2928
12,0.29,0.541,0.14,0.13,0.621,3254.5
216,8.166,9.559,1.493,0.811,11.202,5968
1744,98.07,70.567,16.722,4.248,23.735,8609.5
543,41.821,22.363,4.038,1.553,2.355,7772
132,8.496,5.992,0.962,0.371,0.15,9249
25,0.571,0.932,0.27,0.121,1.172,732
479,20.56,18.996,3.437,0.842,19.157,1873
1480,90.144,58.423,14.157,2.335,12.755,4881
548,37.322,22.313,4.108,1.694,0.931,7278
31,1.763,1.593,0.351,0.14,0.06,10240
17,0.361,0.592,0.221,0.04,0.922,248
328,13.346,12.033,2.255,0.49,17.083,1265.5
1379,84.403,51.529,13.056,2.134,19.478,3790
435,36.781,17.504,3.126,0.902,1.843,5157
38,3.506,1.493,0.351,0.24,0.08,1756
8,0.23,0.34,0.141,0.04,0.461,2237.5
126,4.709,5.181,0.932,0.221,5.16,11260.5
1737,93.981,68.793,16.232,3.927,23.997,20611
782,50.257,31.221,6.633,1.743,3.647,12086
172,10.731,7.545,1.242,0.41,0.281,8166.5
2,0.29,0.14,0.15,0.029,0.04,1
27,0.641,1.514,0.3,0.17,1.223,4596
556,26.341,22.905,4.158,2.104,21.942,15333.5
1801,113.87,74.674,16.933,5.12,21.341,13719
905,63.522,37.793,7.935,2.736,4.549,13691
253,19.779,10.951,1.754,1.002,0.53,13933
13,0.652,0.632,0.21,0.12,0.04,7914
29,0.751,1.312,0.291,0.16,1.373,3537
550,23.155,25.489,4.158,1.643,18.296,12738
1652,92.709,72.791,15.43,3.597,18.616,16296
806,57.221,34.247,6.893,1.282,6.162,17653
202,17.764,8.637,1.463,0.221,0.892,2564.5
19,2.274,1.173,0.29,0.06,0.04,6027
24,0.561,1.073,0.24,0.13,1.112,3634
361,16.281,15.37,2.525,1.262,19.428,6099
1482,84.493,61.279,14.177,4.429,11.773,10340
677,42.131,29.237,5.43,2.244,1.663,13976
143,6.733,6.402,1.102,0.531,0.301,22461
11,0.401,0.521,0.211,0.13,0.04,25417
28,0.581,1.463,0.271,0.14,1.303,26003.5
592,23.665,26.511,4.499,2.845,23.997,78985
2270,118.589,97.508,20.991,7.675,20.329,66528
1440,81.878,62.792,13.757,5.039,5.731,97761.5
378,22.093,17.243,2.635,1.363,0.792,117014
47,2.324,2.034,0.471,0.25,0.08,42021
22,0.561,1.021,0.251,0.12,1.052,5988.5
481,18.276,27.824,3.587,1.553,20.781,15966
2161,110.583,90.785,20.209,5.581,19.388,16021
1299,76.398,53.704,12.234,3.327,5.59,14158
374,22.032,16.342,2.666,1.082,1.142,12890.5
59,3.177,2.845,0.591,0.241,0.07,15179
31,0.651,1.643,0.311,0.15,1.563,5103
454,19.689,20.289,3.256,1.573,19.308,15054.5
1403,81.197,57.592,13.397,4.479,12.745,16850
422,32.092,18.176,3.006,1.793,1.273,17592.5
65,3.937,2.956,0.561,0.17,0.19,34776
0,0.221,0.02,0.04,0.03,0.02,0
32,1.112,1.372,0.28,0.24,1.563,40573
728,31.11,33.134,5.972,3.897,25.028,50671.5
2425,124.31,103.721,22.303,9.689,20.68,58751
1305,74.985,57.691,12.213,4.9,4.348,54807
313,18.736,14.338,2.184,1.152,0.632,47880
47,2.004,2.646,0.461,0.28,0.07,137170
19,0.531,1.262,0.231,0.15,0.922,28725
409,15.65,21.061,2.896,1.853,16.081,55939
2634,133.198,123.689,24.197,10.049,30.279,53755.5
2160,115.563,95.194,20.029,8.246,15.46,51942
1467,80.796,64.825,13.807,5.22,4.328,53272
452,23.536,20.018,3.175,1.843,0.711,61951.5
14,0.651,0.811,0.201,0.12,0.13,27741
10,0.391,0.491,0.151,0.391,0.03,18021
19,0.771,0.842,0.261,0.131,0.892,7156
366,14.478,16.281,2.554,1.373,18.015,12496.5
2579,122.557,104.552,23.716,5.942,26.421,11080
1762,99.352,70.677,16.552,3.837,10.39,8179
669,40.969,28.826,5.381,1.724,1.814,8474
130,6.993,5.661,0.972,0.331,0.161,4488.5
22,0.511,1.212,0.27,0.431,0.962,1433
343,15.119,18.586,2.415,1.152,17.825,3704
995,77.409,53.784,9.088,2.335,13.757,5461
481,39.065,26.511,3.507,1.232,1.803,5502
94,6.022,5.25,0.762,0.301,0.121,10366
23,0.601,1.012,0.26,0.14,1.052,10158
549,21.371,24.808,4.098,1.454,23.485,15922
2591,127.316,105.063,23.676,6.943,23.716,25164
1768,96.887,74.744,16.732,4.97,12.694,34343
1101,60.588,46.661,10.239,3.216,6.422,19552
591,33.474,25.609,4.569,1.784,2.004,14351
142,8.536,6.462,1.062,0.582,0.151,9788
12,0.291,0.892,0.14,0.05,0.682,3418
245,10.31,11.142,1.773,0.601,11.141,12670
1927,102.318,88.01,18.085,5.07,20.229,15339
1424,79.444,63.442,13.396,3.717,6.712,23620
575,31.211,26.4,4.388,1.543,1.383,36570
125,5.35,5.741,0.982,0.341,0.241,37952
16,0.582,0.832,0.18,0.04,0.04,1357
22,0.491,1.202,0.251,0.16,1.072,5041.5
409,16.793,19.909,2.916,1.534,20.569,8630
1665,93.561,76.017,15.831,4.338,12.323,9025
700,42.773,32.412,5.731,2.164,1.312,8225
62,3.436,2.766,0.551,0.29,0.081,7972
27,0.631,1.463,0.311,0.181,1.132,38608
582,24.187,26.852,4.499,2.355,19.437,41406
2734,135.412,122.517,25.028,9.177,30.068,41514
2135,116.436,96.066,19.729,7.224,12.784,39696
1213,66.538,56.358,11.552,4.128,3.036,40149
285,14.698,14.068,1.994,1.012,0.36,50676
2,0.311,0.151,0.17,0.05,0.031,615
26,2.966,1.212,0.301,0.18,1.193,25159
532,24.457,22.833,3.907,1.984,22.774,39136
2099,120.483,94.122,19.438,6.101,17.755,14454
958,63.663,41.921,8.427,3.446,2.385,12463.5
145,9.609,6.723,1.113,0.541,0.171,11935
22,0.501,1.152,0.221,0.14,1.142,5098.5
403,17.384,21.893,2.865,1.443,21.752,7515
1892,106.376,101.646,17.634,4.118,23.495,9348
1168,75.917,61.62,10.921,3.156,8.887,11025.5
553,37.613,28.295,4.178,1.623,1.413,12785
62,3.918,3.356,0.551,0.371,0.08,20105
29,0.852,1.192,0.281,0.37,1.463,7021
618,25.961,26.371,4.759,2.504,22.845,8156.5
2002,105.674,82.549,18.726,5.121,17.935,9883.5
1051,64.906,43.464,9.659,3.607,3.026,10738
246,13.406,10.76,1.734,1.002,0.441,13335
17,0.861,0.782,0.23,0.171,0.04,10037
20,0.642,0.852,0.221,0.15,0.932,3266.5
425,16.241,17.905,3.016,1.012,18.325,8197
1684,91.887,69.745,15.98,3.296,16.632,11905.5
648,44.807,25.89,5.08,1.282,2.185,13429.5
92,5.31,4.098,0.732,0.25,0.201,11359.5
10,0.501,0.792,0.2,0.05,0.041,4885.5
21,0.49,0.972,0.241,0.15,1.002,32341
309,13.777,14.027,2.135,1.573,18.005,29510
1339,81.006,63.422,12.774,5.14,15.32,18865
595,39.777,29.176,4.559,2.024,2.885,12394
207,11.732,11.011,1.483,0.782,0.421,15988
20,1.512,1.142,0.22,0.121,0.061,2552.5
18,0.461,0.901,0.251,0.14,0.932,2873.5
283,11.533,12.424,2.014,0.922,13.907,2418
1132,73.472,46.089,10.55,2.504,11.152,2543.5
270,23.756,11.292,1.924,0.611,0.662,2311
18,1.382,0.832,0.24,0.471,0.04,9529.5
25,0.491,0.982,0.27,0.05,1.133,2043
507,21.061,20.589,3.747,0.962,18.727,3913
1677,93.941,67.65,15.931,3.687,16.351,9512
808,48.654,34.788,6.803,2.084,2.926,17928
277,14.027,12.665,1.904,1.192,0.28,28197
25,0.551,1.022,0.261,0.13,1.102,1334
489,19.878,19.858,3.516,1.293,23.395,3029
1678,90.846,65.597,15.91,3.537,16.342,5333
853,51.76,34.937,7.284,1.974,3.837,14175
200,12.614,8.636,1.433,0.381,0.821,13063
34,1.923,1.804,0.37,0.15,0.17,12712
6,0.351,0.35,0.15,0.121,0.03,2008
22,0.531,1.012,0.251,0.13,1.092,3646.5
479,19.408,27.052,3.718,0.851,26.431,6382
2668,131.103,113.229,24.488,4.979,30.95,18188.5
2157,113.77,94.663,20.009,5.23,17.304,20622
1724,90.265,78.191,16.191,4.819,8.426,26358.5
935,48.364,43.655,8.216,3.296,2.595,41758
271,12.545,13.166,1.924,0.982,0.391,34124
23,0.792,1.073,0.27,0.151,0.051,13957
22,0.531,1.132,0.23,0.04,1.092,141
325,13.647,12.975,2.234,0.532,15.309,912
1105,71.068,43.665,10.18,1.683,9.128,5039
308,23.485,12.585,2.144,0.621,0.29,4379
23,0.551,1.272,0.26,0.16,1.122,15609
482,19.227,21.031,3.547,2.174,18.877,16656
2382,119.992,98.741,21.903,8.065,21.983,19407.5
1480,82.72,62.13,14.137,5.29,7.194,20077.5
567,30.849,24.648,4.259,2.285,1.363,27702
116,5.751,5.311,0.872,0.601,0.26,24321.5
20,1.012,0.882,0.21,0.131,0.041,11558.5
29,0.671,1.352,0.291,0.12,1.413,3384
586,24.508,25.38,4.558,1.312,25.199,4726
1792,99.312,72.39,16.913,2.916,19.267,5693
1001,62.821,40.318,9.207,2.145,4.489,6361
261,17.264,11.001,1.804,0.732,0.591,7697
22,1.363,0.942,0.271,0.12,0.05,7555.5
22,0.692,0.952,0.211,0.14,0.992,3861
474,18.897,19.929,3.436,1.864,20.179,7826.5
2559,129.942,107.969,23.436,7.835,23.095,11300
1893,101.295,80.967,17.654,6.182,9.017,14608
880,49.676,38.174,7.635,2.856,3.015,17895
267,13.325,12.804,1.903,1.323,0.571,35706
59,1.974,3.156,0.53,0.31,0.08,75269
21,0.491,0.921,0.24,0.11,1.033,303
335,18.445,14.207,2.324,0.691,15.139,1071
975,87.339,46.159,8.657,1.834,9.809,1975
193,23.636,7.896,1.432,0.481,0.682,3649
17,1.613,0.732,0.22,0.121,0.04,3743
32,0.932,1.753,0.301,0.15,1.363,53110.5
710,30.168,32.463,5.841,2.174,27.112,65565
2747,132.797,116.856,25.078,8.466,20.018,67496
1876,91.917,81.928,17.524,6.593,6.603,72945
832,40.729,37.583,7.224,3.437,2.184,69677.5
187,8.376,8.957,1.393,1.092,0.301,91359
10,0.491,0.481,0.191,0.121,0.05,48274
20,0.481,1.232,0.21,0.12,1.022,4229.5
400,16.121,21.691,2.756,0.962,20.559,10732
1896,105.414,97.037,17.695,4.519,17.484,18438
1348,76.137,67.22,12.625,3.567,5.35,57001.5
574,29.006,28.105,4.348,2.104,1.864,72336
198,9.348,9.118,1.422,0.711,0.441,38389
34,1.463,1.654,0.361,0.161,0.05,38006
17,0.441,0.641,0.261,0.13,0.962,476
305,14.829,12.854,2.144,0.761,13.637,2571
1190,77.85,47.953,11.112,2.254,14.418,4495.5
294,29.136,12.544,2.064,0.741,1.002,12299.5
19,1.723,0.912,0.26,0.141,0.041,8197
24,0.521,1.052,0.241,0.43,1.222,7270
492,20.339,21.732,3.537,1.874,21.872,13091.5
2179,112.267,90.535,20.159,6.332,21.892,13463
1668,90.085,69.435,15.89,4.86,8.587,15242.5
962,51.82,40.779,8.647,3.096,3.066,15220
312,15.59,14.047,2.154,0.982,0.32,16320
30,0.701,1.683,0.301,0.16,1.333,5921.5
598,24.618,25.048,4.579,1.574,23.715,12552.5
2165,112.438,89.063,19.918,5.591,22.644,13490
1300,75.717,54.416,12.303,3.848,6.593,18136.5
497,28.685,21.702,3.616,1.432,1.423,26034
82,4.88,4.189,0.691,0.341,0.25,35177.5
18,0.821,0.812,0.231,0.14,0.05,36004.5
32,0.882,1.343,0.301,0.171,1.402,59932
662,27.293,29.557,5.29,1.903,23.515,66493
2014,108.269,86.988,18.596,6.583,16.812,70756
1275,74.214,57.09,12.023,4.369,5.561,83281
579,30.409,26.521,4.368,1.793,1.513,67967
119,5.851,5.561,0.932,0.511,0.24,47995
18,0.581,0.792,0.24,0.13,0.051,30000
18,0.481,0.822,0.21,0.14,0.761,30854.5
307,12.995,13.527,2.164,0.891,15.88,28884
1656,93.811,69.715,15.61,4.96,18.796,23979.5
919,57.802,40.398,8.195,2.836,3.667,30696
287,16.883,13.596,1.994,0.752,0.501,18656
31,1.242,1.473,0.301,0.15,0.16,2752
14,0.501,0.631,0.181,0.27,0.04,24456
18,0.49,0.912,0.28,0.131,0.931,39038
369,14.818,17.083,2.615,1.173,15.841,39275
2626,130.062,110.594,24.066,6.884,30.509,37312
1620,94.072,68.242,15.34,3.747,11.803,26323
737,45.699,32.213,5.981,1.784,1.913,34576
95,6.112,4.469,0.832,0.331,0.221,31053
5,0.32,0.29,0.191,0.13,0.15,47821
16,0.441,0.731,0.191,0.14,0.05,49246
15,0.361,0.621,0.17,0.05,0.722,1802
352,13.035,15.1,2.454,0.561,16.912,5001
2325,117.859,91.587,21.542,3.236,22.454,6133
1349,79.203,55.487,12.785,2.545,6.453,13813
507,27.854,21.211,3.676,1.142,0.822,53466
38,2.404,1.593,0.371,0.07,0.07,4972.5
30,0.882,1.773,0.301,0.16,1.363,16531.5
673,27.393,32.673,5.371,1.944,18.546,26422
2633,130.091,118.56,24.217,6.874,21.371,23610
1811,96.577,79.684,17.163,4.94,5.1,31084
586,30.489,26.882,4.589,2.024,1.944,33356.5
194,8.617,9.077,1.413,0.461,0.721,17862.5
85,3.486,3.587,0.701,0.25,0.321,13771
32,1.262,1.793,0.31,0.14,0.05,37200
19,0.521,0.842,0.25,0.141,1.032,12477
368,14.618,16.292,2.585,1.513,19.047,12692.5
2386,121.746,98.44,22.073,7.464,24.598,15637
1409,79.634,59.846,13.346,4.679,4.99,21119
414,23.295,18.576,2.916,1.643,1.062,22692
71,3.256,10.37,0.661,0.351,0.21,18641
12,0.461,0.591,0.17,0.171,0.04,33733
31,0.802,1.233,0.32,0.07,1.463,3160
669,26.922,27.995,5.24,1.352,35.989,7513
2170,112.097,94.774,20.089,4.218,23.526,14519.5
1380,80.535,63.764,13.075,3.266,7.395,12248
609,34.106,29.557,4.69,1.563,1.282,21703
86,4.048,4.529,0.731,0.231,0.1,34206
30,0.631,1.423,0.301,0.15,1.263,566
571,24.206,24.006,4.319,1.853,26.03,5464
1520,87.639,64.134,14.268,4.719,13.987,5483
715,46.59,31.531,5.871,2.966,2.495,9450
169,9.298,8.086,1.233,0.662,0.28,13524
6,0.391,0.371,0.181,0.05,0.03,1060
32,0.892,1.402,0.291,0.14,1.443,39213.5
742,29.878,32.513,6.122,2.184,30.869,43845
2775,134.571,115.573,25.339,7.425,36.23,51227
2334,121.224,99.403,21.572,6.252,19.407,62173.5
1777,95.495,78.551,16.663,5.541,7.755,49934
837,44.235,39.185,7.164,2.696,2.986,44924
384,18.195,18.736,2.656,1.342,0.722,61336.5
61,2.444,2.986,0.541,0.261,0.09,43388
25,0.571,1.152,0.26,0.13,1.142,12610
498,20.059,22.373,3.627,1.994,17.785,13701.5
2017,106.716,84.353,18.696,6.342,17.414,18043
1105,64.515,48.814,10.29,3.717,4.188,19805
369,18.636,16.562,2.565,1.443,0.601,28664
37,1.703,1.723,0.341,0.18,0.06,22226
32,0.781,1.513,0.281,0.24,1.493,22334.5
741,30.529,33.324,6.031,2.916,21.772,29082
2728,134.36,115.744,25.029,9.558,24.658,43799
1719,98.11,73.702,16.302,5.972,6.924,54319
765,39.416,34.096,6.252,2.706,1.663,54706
179,8.316,8.748,1.352,0.702,0.341,43116
22,0.962,1.042,0.26,0.13,0.05,22701
23,0.531,1.072,0.251,0.461,1.102,5138
516,20.93,22.474,3.838,1.663,21.712,13228
2614,128.198,108.149,23.967,6.693,31.831,17437
2368,119.321,98.651,21.792,7.254,16.372,25835
1703,86.778,73.432,16.141,5.17,6.082,37005
786,37.022,35.238,6.663,3.046,2.395,90048
296,13.847,14.027,2.054,1.272,0.962,113825
88,3.206,4.258,0.661,0.341,0.1,53846
21,0.441,0.972,0.24,0.141,1.082,7538
284,11.543,13.246,1.994,0.972,13.596,12001.5
1285,78.232,55.127,11.933,4.549,16.532,15187
617,42.081,26.521,4.869,2.044,4.097,13939
245,19.888,11.342,1.754,0.692,0.912,13704
51,2.615,2.445,0.471,0.23,0.09,17495
22,1.012,1.062,0.28,0.13,1.173,15697
480,18.666,22.012,3.456,1.463,19.047,37721.5
2485,124.27,103.58,22.754,6.212,23.496,37168
1504,84.934,64.706,14.117,4.048,5.871,48577
517,28.334,23.916,4.128,1.353,0.771,56509
40,1.784,1.764,0.36,0.221,0.07,68686.5
23,0.541,1.102,0.271,0.12,1.052,15637
454,18.556,20.73,3.246,1.153,19.758,37357.5
2693,129.41,111.786,24.768,7.054,26.972,44201
1889,101.587,80.536,17.715,5.139,8.456,43098
778,42.021,34.937,6.553,2.094,1.212,51155
81,3.878,3.687,0.712,0.34,0.091,52732
26,0.602,1.443,0.291,0.13,1.232,69072.5
501,21.171,22.273,3.677,1.433,21.962,53072
2741,131.754,118.939,25.118,8.637,26.471,92306
2301,117.267,97.8,21.23,7.104,16.022,158414
1589,82.669,67.591,14.979,6.012,8.536,188003
856,45.187,38.243,7.365,2.945,1.343,78871.5
86,3.848,4.108,0.731,0.401,0.1,80958
20,0.531,1.122,0.22,0.16,1.022,74119
412,16.552,19.107,2.886,1.443,15.971,45344.5
2228,117.036,93.431,20.62,7.725,23.475,70316
1574,88.131,65.407,15.049,4.559,10.24,19669.5
757,44.226,32.002,6.342,2.174,1.854,11245
126,6.934,5.32,0.952,0.371,0.15,7207
32,0.771,1.613,0.291,0.06,1.523,2367.5
696,27.944,28.826,5.561,1.353,22.072,9513.5
2302,119.4,88.27,21.261,3.698,18.916,12841.5
1676,92.109,71.187,15.86,3.447,6.893,46043.5
623,32.213,26.642,4.859,1.713,2.145,18240
188,8.937,9.057,1.363,0.561,0.321,29382
9,0.281,0.451,0.19,0.12,0.03,24036
22,0.531,0.932,0.251,0.16,1.042,38453
498,19.578,23.505,3.657,2.575,24.948,46934
2697,133.628,115.133,24.647,10.229,24.788,46741
1874,97.458,82.79,17.564,5.811,9.208,49584
942,49.015,42.121,8.446,3.046,2.574,51892.5
340,15.259,15.671,2.334,1.302,0.852,38612
102,3.937,5.17,0.771,0.461,0.231,48879.5
18,0.611,0.921,0.211,0.13,0.04,21868.5
19,0.531,0.942,0.231,0.17,1.002,35553
326,13.717,15.15,2.284,1.203,18.166,49422
1412,86.597,62.08,13.276,6.152,14.037,46384
418,30.288,19.317,2.936,1.463,1.393,34947
40,2.905,2.024,0.341,0.22,0.181,32128
11,0.451,0.541,0.201,0.12,0.04,7990
23,0.551,1.082,0.291,0.13,1.242,7343
499,19.828,21.411,3.637,1.623,20.83,19543
2482,125.473,102.037,22.754,7.915,19.869,23991.5
1800,93.671,76.879,17.013,6.273,6.873,40216.5
685,34.838,31,5.511,2.635,1.503,58395
127,5.04,6.132,0.962,0.481,0.521,60732
48,1.713,2.554,0.421,0.281,0.18,62258.5
18,0.601,0.792,0.24,0.161,0.04,5878
17,0.431,1.053,0.22,0.06,0.812,7514
305,12.333,13.706,2.094,0.872,17.264,21879
2103,111.645,85.886,19.508,5.03,31.511,19389
1288,81.087,50.428,12.193,2.515,10.921,5433
548,36.831,20.991,4.017,1.382,1.183,3442
39,2.665,1.523,0.381,0.13,0.061,1898
31,0.622,1.773,0.33,0.17,1.382,9714
626,25.68,27.914,4.849,2.113,27.203,21726
2421,121.625,102.648,22.323,8.046,26.451,36504
1519,89.924,64.715,14.307,4.759,12.013,40926
761,46.981,33.134,6.262,1.994,2.485,22887
218,11.462,9.739,1.573,1.002,0.421,36158.5
14,0.711,0.681,0.201,0.141,0.04,109926
25,0.611,1.202,0.281,0.13,1.132,2455
505,20.069,21.852,3.717,1.713,21.712,6484
1867,103.289,74.995,17.704,4.889,15.53,9460
942,56.87,39.587,8.406,2.676,2.385,11663.5
121,7.325,5.36,0.912,0.431,0.13,9185
15,0.351,0.721,0.19,0.131,0.671,25913
323,12.044,15.149,2.315,1.092,15.75,32987
2704,133.689,112.418,24.647,8.857,28.916,46264
2045,106.786,87.239,19.027,6.723,14.297,55710
1275,70.716,54.135,12.213,3.948,2.695,63770
221,10.85,10.05,1.573,0.802,0.43,57477
16,0.582,0.732,0.18,0.13,0.04,34733.5
24,0.521,1.152,0.24,0.13,1.102,1549
483,19.026,20.379,3.546,1.934,17.885,4225
1975,104.873,80.496,18.375,5.14,14.649,7712
1113,60.878,60.336,10.561,3.637,3.406,18523
312,14.978,14.378,2.174,1.293,0.781,19695
78,3.337,4.188,0.712,0.35,0.191,18562.5
11,0.391,0.601,0.191,0.12,0.03,11559
23,0.461,0.982,0.281,0.131,1.172,16278
467,19.127,21.261,3.367,1.503,22.393,27808
2350,120.994,100.133,21.702,6.954,27.533,37718
1641,91.968,69.314,15.51,4.779,8.506,31529
674,39.867,29.878,5.481,1.894,1.824,29161
180,9.028,8.446,1.292,0.591,0.351,19334.5
17,0.822,0.832,0.301,0.461,0.04,31974
12,0.321,0.541,0.16,0.13,0.581,22924.5
257,9.047,11.583,1.853,1.032,12.084,144779
1947,104.812,84.233,18.166,6.753,21.882,100890
1114,66.358,48.934,10.26,3.728,4.839,96253.5
446,24.027,21.381,3.958,1.754,1.633,77436
156,7.295,7.475,1.143,0.551,0.17,77042.5
31,0.712,1.342,0.331,0.06,1.423,9967
696,29.236,29.297,5.731,1.513,24.828,16646
2600,129.591,105.244,23.996,5.481,23.796,19071.5
1818,92.849,73.572,17.203,4.048,9.468,19173
933,47.372,39.166,8.276,2.304,2.856,24370
329,15.9,14.598,2.334,0.731,0.672,34561
76,2.585,3.507,0.581,0.341,0.09,33698.5
23,0.501,1.313,0.291,0.131,1.062,1811
291,12.664,12.334,2.064,0.741,13.375,2013
865,59.434,35.549,7.394,1.703,9.899,4839
260,23.616,10.67,1.843,0.381,1.022,9779
15,1.874,0.652,0.23,0.04,0.05,319
25,0.571,1.182,0.291,0.13,1.192,32301
538,21.551,24.688,4.048,1.753,21.773,53895
2271,116.035,95.274,20.99,6.513,19.427,60683
1261,75.797,53.293,11.823,3.647,5.681,49836
315,21.451,14.057,2.225,1.142,0.491,28588
7,0.371,0.37,0.2,0.061,0.04,1517
27,0.551,1.433,0.291,0.14,1.243,8831
536,23.536,23.395,3.988,1.984,19.137,17510.5
2069,110.434,83.983,19.047,5.841,17.724,21361
1276,72.39,52.552,12.183,3.688,4.378,28871
366,19.778,16.351,2.565,1.323,1.032,22966.5
88,4.158,3.748,0.691,0.341,0.12,9459.5
19,0.491,0.872,0.25,0.141,0.992,42822
374,14.808,17.183,2.625,1.543,17.013,52112
2013,107.849,87.79,18.956,7.395,24.437,65136
1528,87.209,68.252,14.378,5.23,10.831,54901.5
1061,59.014,47.863,9.759,3.778,5.68,54927
601,31.721,27.453,4.659,2.064,1.824,82400
191,9.188,8.947,1.433,0.742,0.551,49511
41,1.913,1.904,0.381,0.23,0.131,96472
12,0.812,0.631,0.17,0.13,0.04,31774
31,0.832,1.253,0.33,0.069,1.392,2492
685,27.824,27.342,5.521,1.523,26.602,6360
2447,121.655,99.092,22.964,3.728,18.535,7973
1626,84.112,67.22,15.249,3.085,6.332,12972.5
663,33.314,28.485,5.34,1.643,1.553,21229
185,7.244,8.978,1.322,0.441,0.19,32966
32,0.802,1.423,0.311,0.21,1.553,34684
685,28.155,30.569,5.54,2.705,27.082,45757
2519,125.794,107.067,23.104,8.717,21.792,42089
1585,84.925,69.074,15.129,6.052,5.811,47541
535,28.415,23.906,3.838,2.084,1.112,40149
91,4.208,4.128,0.751,0.341,0.1,44054
28,0.711,1.673,0.271,0.13,1.323,25260
620,24.858,29.486,4.72,1.974,20.609,28304.5
2935,140.302,128.719,27.082,7.163,29.216,28434
1978,102.999,86.047,18.567,4.8,9.057,26206.5
1040,52.271,47.922,9.899,2.454,3.607,29230.5
411,18.596,18.867,2.925,1.273,1.573,38308
168,7.404,8.266,1.223,0.441,0.32,40693
10,0.48,0.571,0.17,0.04,0.04,3592
32,1.202,1.974,0.291,0.15,1.493,26957
727,29.247,36.681,5.972,1.943,21.011,30645
3005,149.81,140.672,27.633,7.896,30.489,23707
2633,134.61,119.401,24.107,6.973,15.51,23722
1373,74.113,60.136,12.985,3.066,4.98,22421
501,25.099,21.782,3.657,1.032,1.252,25511
91,4.479,4.128,0.782,0.28,0.111,21204
26,0.641,1.202,0.29,0.181,1.232,19803
586,22.794,26.281,4.489,2.164,19.678,28197.5
2792,134.02,116.215,25.72,8.356,26.381,21095.5
2253,117.087,94.653,20.75,6.493,13.867,22954
1349,74.073,57.692,12.794,4.108,4.789,24819
486,25.569,21.621,3.636,1.673,0.982,40199.5
74,3.497,3.497,0.621,0.581,0.241,43631.5
17,0.551,0.842,0.251,0.13,0.04,15747
18,0.431,0.831,0.251,0.391,0.961,24794.5
420,15.049,19.348,2.986,1.753,16.352,50953.5
2866,135.562,121.485,27.002,8.516,32.624,36809
2061,110.023,88.05,19.047,6.082,13.937,19946
1356,70.256,57.231,12.845,3.737,4.369,18909
420,22.022,18.055,2.976,1.413,0.932,17475.5
62,2.725,3.025,0.561,0.25,0.081,24713.5
14,0.32,0.651,0.18,0.12,0.701,34193.5
329,12.585,15.19,2.284,1.133,15.581,35240
2853,138.608,119.411,26.101,9.148,28.866,43621
1900,106.947,82.419,17.835,6.542,8.827,44957
786,45.248,35.198,6.813,2.354,2.094,45948
193,10.059,9.058,1.382,0.731,0.281,49715
5,0.39,0.27,0.181,0.12,0.03,160481
22,0.471,1.202,0.231,0.13,1.162,55620
472,18.295,21.782,3.417,1.463,20.179,56268
3030,142.906,128.077,27.883,8.557,30.559,56370
2583,131.173,111.094,23.605,7.264,16.011,54845
1589,84.835,68.483,15.129,3.937,4.468,56338
448,22.182,20.048,3.117,1.312,0.762,75933.5
56,2.274,2.515,0.481,0.231,0.08,41498.5
26,0.651,1.262,0.291,0.05,1.223,9960.5
536,21.722,23.635,3.938,1.303,22.052,16472
2365,122.677,98.29,21.943,5.06,25.099,20155
1905,103.801,79.884,17.845,4.168,9.558,23976
885,46.18,39.376,7.775,2.374,1.734,38774
184,8.626,9.068,1.332,0.551,0.25,64548
12,0.511,0.882,0.171,0.13,0.04,16940.5
23,0.622,1.082,0.29,0.141,1.162,11240
473,18.656,21.07,3.426,1.022,19.177,13536
2267,116.415,99.763,20.941,4.358,24.708,14442
1586,86.488,70.676,15.059,3.226,6.493,14236
522,29.357,23.906,3.917,0.932,1.162,18813.5
90,4.209,3.717,0.711,0.181,0.2,28319.5
12,0.431,0.811,0.17,0.04,0.04,15141.5
31,0.651,1.603,0.321,0.13,1.403,3050
745,30.569,31.832,6.183,1.903,20.47,10777
