nfilter,t1,t2,t3,t4,t5
632,26.651,26.021,5.26,1.102,20.84
1966,102.688,76.467,18.306,3.246,19.939
1083,62.44,44.065,9.829,2.414,4.148
251,14.878,10.67,2.114,0.501,0.671
58,2.565,2.775,0.602,0.23,0.17
12,0.572,0.571,0.17,0.04,0.051
26,0.571,1.072,0.33,0.12,1.143
532,20.509,22.112,4.248,0.971,20.459
2524,120.984,98.931,23.115,4.899,22.303
1852,96.626,73.071,17.213,3.437,7.865
776,38.615,32.162,6.743,1.594,2.075
177,8.326,7.655,1.513,0.27,0.181
19,0.551,0.922,0.26,0.221,0.871
439,16.431,19.778,3.557,1.883,20.179
2879,138.667,119.65,24.918,8.146,32.593
2044,111.866,85.926,17.574,5.932,16.412
1013,64.334,43.755,8.416,3.306,3.327
213,12.614,10.149,1.754,0.671,0.221
28,0.692,1.332,0.28,0.05,1.273
455,19.768,19.298,3.658,0.621,20.79
1588,92.038,65.026,14.759,3.026,19.327
895,56.65,37.582,7.815,2.314,4.469
375,21.051,17.173,2.996,1.082,0.371
25,0.701,1.162,0.31,0.141,1.122
490,20.69,20.399,3.897,1.843,20.459
2006,106.896,82.018,18.526,5.04,25.85
1026,68.943,43.704,9.307,2.795,6.102
259,20.159,11.462,2.124,0.932,0.501
14,0.912,0.651,0.24,0.13,0.04
23,0.511,1.373,0.29,0.16,1.062
307,14.768,13.876,2.505,1.011,15.42
816,59.305,35.018,7.063,2.425,5.26
198,14.928,8.677,1.643,1.052,0.46
9,0.812,0.461,0.24,0.12,0.04
19,0.46,0.801,0.271,0.06,0.882
405,16.061,17.173,3.287,0.681,17.173
2368,120.823,98.941,21.802,4.058,20.88
1583,85.966,64.033,14.879,3.376,6.753
588,30.138,25.599,4.839,1.292,1.322
103,4.91,4.759,0.932,0.351,0.21
15,0.57,0.701,0.211,0.131,0.13
18,0.581,1.032,0.251,0.12,0.04
20,0.481,1.042,0.22,0.05,0.932
444,17.234,20.199,3.607,1.573,17.133
2465,124.48,102.608,22.704,5.731,24.968
2053,109.191,86.697,19.037,5.29,11.433
1323,69.143,56.619,12.544,4.038,5.08
583,28.925,26.692,4.81,1.954,0.991
83,3.627,4.268,0.802,0.26,0.1
22,0.451,1.372,0.271,0.15,1.012
369,15.19,15.77,2.966,1.222,16.081
1529,87.579,62.561,14.638,3.517,13.927
532,38.043,22.563,4.279,1.362,1.322
48,3.156,2.214,0.481,0.22,0.181
10,0.481,0.501,0.18,0.111,0.031
31,0.511,1.573,0.341,0.141,1.442
709,29.406,31.27,6.412,1.924,22.163
2198,114.23,89.502,20.429,4.569,17.273
1351,75.306,55.367,11.723,2.775,5.18
404,21.482,17.403,3.226,0.882,0.831
73,3.326,3.126,0.732,0.25,0.1
12,0.28,0.601,0.17,0.13,0.601
199,7.545,9.318,1.643,0.952,9.809
2503,120.142,103.209,21.582,5.801,33.495
2309,116.364,94.883,20.009,5.34,21.592
1389,80.636,59.515,12.924,3.095,7.183
583,32.111,26.391,4.769,1.884,1.152
47,2.385,2.125,0.512,0.221,0.181
12,0.53,0.611,0.17,0.231,0.04
32,0.731,1.553,0.341,0.24,1.604
712,28.835,32.293,5.961,2.646,26.651
2664,132.105,111.636,24.297,8.136,22.103
2030,102.187,88.16,18.916,6.382,10.29
1251,60.576,55.337,11.702,3.848,3.657
482,21.932,22.213,3.828,1.413,0.701
38,1.503,1.993,0.411,0.211,0.26
39,1.263,1.813,0.391,0.201,0.24
45,1.744,2.294,0.491,0.221,0.08
32,0.942,1.653,0.33,0.13,1.543
748,29.467,32.202,6.342,1.894,24.187
2830,142.615,114.06,24.467,5.661,28.455
2238,113.509,90.124,19.367,4.879,12.915
1313,68.843,54.616,11.201,2.826,4.849
598,29.237,26.571,4.769,1.293,2.004
211,9.979,9.368,1.744,0.862,0.671
68,2.355,3.426,0.642,0.18,0.11
28,0.552,1.192,0.291,0.13,1.333
514,22.503,22.023,4.028,1.763,20.931
2099,110.533,85.274,18.185,4.77,21.662
1561,84.914,64.965,13.426,4.469,7.334
646,34.978,27.793,5.119,1.934,1.553
114,5.561,4.89,0.992,0.421,0.26
19,0.712,0.951,0.28,0.06,0.049
29,0.751,1.302,0.331,0.14,1.263
517,22.253,22.313,4.188,1.734,23.034
1808,101.456,74.553,15.53,5.411,20.008
1153,70.266,48.614,9.729,3.637,2.925
196,10.63,8.677,1.664,0.591,0.391
12,0.511,0.581,0.171,0.111,0.04
31,0.821,1.563,0.35,0.141,1.463
612,25.268,29.568,4.969,2.535,24.387
2245,117.347,105.574,20.77,6.753,22.554
1504,87.859,68.061,14.037,4.238,7.013
551,32.933,25.259,4.468,1.684,0.831
32,1.703,1.503,0.311,0.141,0.06
29,0.711,1.403,0.321,0.06,1.293
649,26.341,28.755,5.321,1.973,20.31
2656,130.992,108.339,24.377,6.182,21.171
1784,94.853,73.091,15.46,3.878,7.354
799,39.566,34.486,6.603,2.064,1.904
218,9.939,9.549,1.773,0.591,0.45
51,1.743,2.285,0.581,0.17,0.181
19,0.732,0.902,0.25,0.131,0.05
16,0.371,0.782,0.19,0.141,0.751
320,12.865,15.5,2.575,1.503,17.003
2773,133.247,126.063,23.986,8.687,31.4
2346,117.847,109.24,20.309,7.635,14.749
1500,76.167,75.826,12.815,5.19,5.23
547,28.305,26.171,4.309,1.684,1.743
172,8.406,8.346,1.473,0.922,0.43
47,1.784,2.134,0.481,0.261,0.15
8,0.451,0.411,0.201,0.101,0.04
31,0.862,1.392,0.33,0.171,1.362
716,28.535,32.172,5.761,2.255,31.1
3104,146.874,129.399,26.882,7.855,30.819
2658,135.621,109.361,23.004,6.152,14.488
1449,76.308,60.968,12.434,3.316,4.589
518,24.598,22.233,4.118,1.172,1.513
146,6.974,6.693,1.243,0.3,0.311
17,0.922,0.761,0.311,0.14,0.05
25,0.601,1.302,0.28,0.12,1.132
478,19.478,21.381,3.807,1.733,21.792
2286,117.798,96.466,19.738,5.27,24.747
1547,87.308,66.739,13.256,3.647,10.75
875,48.533,37.803,7.114,2.265,2.845
222,12.044,10.26,1.853,0.601,0.541
39,1.663,1.753,0.47,0.15,0.17
10,0.391,0.481,0.181,0.121,0.04
32,0.691,1.673,0.311,0.13,1.563
489,21.722,21.452,3.897,1.514,18.336
2006,105.474,85.806,18.646,5.4,18.827
1538,84.172,65.286,14.428,4.268,4.519
429,21.501,19.157,3.436,1.523,0.862
82,3.767,3.737,0.741,0.351,0.12
30,0.802,1.233,0.33,0.131,1.453
688,27.393,30.088,5.871,1.653,25.198
2526,124.129,104.251,23.135,5.4,24.017
1765,94.492,74.264,16.401,3.698,9.648
868,47.812,37.122,7.053,1.874,1.954
154,7.194,6.703,1.383,0.33,0.35
16,0.782,0.711,0.201,0.11,0.04
19,0.532,0.791,0.261,0.06,0.892
368,14.698,15.68,2.965,0.601,17.864
2276,116.766,90.495,19.718,3.687,25.269
1330,79.854,53.002,11.431,2.234,4.779
392,21.772,15.991,3.086,0.541,0.401
22,0.491,0.972,0.29,0.06,1.062
427,17.474,18.936,3.447,1.082,18.817
2280,119.441,93.129,19.778,5.07,24.247
1243,79.934,50.898,9.759,2.314,5.912
417,23.515,17.553,3.397,0.652,0.51
15,0.641,0.671,0.301,0.05,0.04
22,0.541,1.122,0.261,0.13,0.962
391,15.58,19.137,3.156,1.342,17.935
1950,104.391,92.398,15.37,5.55,22.152
994,63.693,47.792,7.745,2.976,3.176
157,9.919,7.926,1.353,0.541,0.39
13,0.961,0.691,0.2,0.121,0.051
26,0.581,1.272,0.31,0.06,1.212
478,20.469,18.986,3.798,0.881,23.997
1943,103.67,75.806,16.962,2.524,18.505
1197,69.094,45.087,10.38,1.814,4.068
300,15.85,11.592,2.395,0.401,0.411
15,0.962,0.661,0.24,0.05,0.04
24,0.581,1.503,0.251,0.05,1.102
533,21.141,23.065,4.208,1.142,18.877
2805,135.601,112.387,24.247,5.53,26.5
1788,96.957,72.47,15.42,3.346,9.559
782,44.987,33.254,6.353,1.312,1.894
171,8.807,7.745,1.453,0.24,0.29
7,0.411,0.391,0.2,0.11,0.03
23,0.561,0.982,0.291,0.06,1.112
526,20.49,22.374,4.238,1.112,25.559
2604,129.64,102.858,23.877,4.939,25.439
1544,87.018,59.094,14.317,3.317,7.123
566,32.943,23.455,4.669,0.842,1.472
76,3.938,3.115,0.692,0.1,0.231
10,0.431,0.481,0.19,0.05,0.03
31,0.651,1.603,0.37,0.141,1.443
525,22.764,25.4,4.199,1.683,22.053
1747,95.554,83.291,16.362,4.779,13.947
816,49.405,39.336,6.983,2.295,2.585
164,9.368,8.186,1.403,0.571,0.311
23,0.921,1.142,0.321,0.181,0.05
23,0.561,0.942,0.251,0.05,1.172
470,19.277,20.339,3.727,1.062,21.591
1926,102.488,78.952,16.612,3.527,16.943
1185,66.679,48.954,10.06,2.585,3.757
299,14.769,13.346,2.425,0.601,0.682
66,2.505,2.916,0.651,0.18,0.09
21,0.421,0.851,0.27,0.05,0.992
428,16.773,17.223,3.467,0.731,20.188
2512,123.117,96.656,21.732,4.188,19.047
1459,76.618,56.71,12.664,2.926,4.899
473,25.42,19.698,3.737,0.802,0.691
22,1.142,1.192,0.281,0.05,0.05
20,0.431,0.872,0.221,0.06,0.931
453,17.955,25.68,3.587,1.112,20.82
2553,124.199,103.97,23.485,5.831,26.311
2110,105.814,84.242,19.628,4.439,10.219
1152,60.336,46.67,10.76,2.375,3.406
349,16.942,14.187,3.256,0.492,0.561
35,1.994,1.392,0.43,0.071,0.06
32,0.822,1.473,0.321,0.13,1.443
761,31.08,33.064,6.462,2.114,28.636
2756,135.211,113.318,21.782,6.011,22.293
1639,89.562,68.632,12.965,3.717,5.38
566,29.427,24.608,4.468,1.483,1.283
97,4.539,4.379,0.912,0.27,0.12
23,0.591,1.102,0.301,0.15,1.102
528,20.7,25.94,4.168,1.954,19.437
2539,128.107,116.074,20.038,9.007,26.641
1615,89.492,76.067,13.867,5.591,7.975
629,35.148,30.909,4.98,1.874,1.472
71,4.398,3.517,0.692,0.34,0.23
9,0.451,0.501,0.18,0.13,0.04
30,0.791,1.503,0.331,0.16,1.363
627,25.64,31.31,4.99,2.796,23.566
2127,108.56,102.458,18.455,5.541,23.395
1420,82.098,68.993,12.193,3.927,10.681
754,47.121,37.583,6.042,2.474,1.563
119,6.122,5.741,1.062,0.801,0.21
15,0.481,0.761,0.24,0.13,0.05
28,0.742,1.282,0.311,0.13,1.233
593,24.427,26.531,4.689,2.095,26.652
2221,117.857,92.618,19.238,6.031,23.145
1524,86.337,65.176,13.145,3.426,7.555
712,39.757,31.12,5.691,1.162,1.373
96,4.419,4.148,0.922,0.451,0.24
20,0.641,0.852,0.221,0.05,0.05
28,0.611,1.132,0.301,0.06,1.273
642,25.429,26.912,5.23,1.062,28.134
2435,121.524,94.351,21.432,3.847,24.998
1605,90.384,62.55,14.969,2.615,7.745
648,37.793,29.366,5.55,1.052,2.295
173,9.699,7.164,1.533,0.24,0.201
27,0.592,1.182,0.31,0.12,1.172
382,16.582,15.82,3.076,1.092,16.171
1147,72.139,46.169,10.51,1.984,14.498
397,30.859,15.69,3.176,0.872,2.044
111,6.242,4.91,1.002,0.611,0.13
21,0.541,0.882,0.271,0.05,0.992
451,18.025,18.826,3.557,0.862,19.297
2222,114.01,89.332,20.59,5.02,19.698
1016,62.56,41.64,9.248,1.914,3.196
259,14.247,11.683,2.185,0.501,0.461
23,1.032,1.192,0.291,0.05,0.06
24,0.572,1.093,0.28,0.05,1.053
531,20.76,21.301,4.319,0.791,24.387
2439,121.745,93.881,22.533,4.299,24.747
1726,93.551,71.138,16.071,3.777,9.428
763,41.15,33.034,6.503,1.352,1.543
107,5.09,5.03,0.972,0.26,0.28
32,1.513,1.373,0.33,0.13,0.13
13,0.571,0.601,0.19,0.05,0.05
32,0.611,1.282,0.321,0.07,1.413
687,28.134,29.677,5.881,1.503,27.944
2449,121.545,98.901,22.453,4.689,19.658
1746,90.684,70.215,15.009,3.446,7.465
748,37.502,31.951,6.032,1.523,1.563
143,6.182,6.632,1.333,0.381,0.23
26,0.602,1.243,0.321,0.07,0.13
12,0.381,0.521,0.171,0.04,0.13
15,0.481,0.651,0.221,0.05,0.04
30,0.832,1.593,0.35,0.14,1.322
695,27.594,29.537,5.591,2.264,20.31
2631,130.682,105.133,22.874,5.22,26.592
1704,96.727,69.855,14.738,3.617,9.729
726,43.103,31.14,5.841,1.803,1.583
79,4.589,4.038,0.741,0.251,0.32
27,1.062,1.172,0.311,0.12,0.05
28,0.561,1.383,0.27,0.131,1.352
638,25.77,32.793,5.039,2.545,26.832
2385,119.781,115.162,20.67,5.681,27.773
1518,86.037,74.123,13.065,3.356,11.902
745,47.592,36.28,5.971,2.033,2.155
89,5.701,4.429,0.851,0.191,0.11
24,0.531,1.011,0.25,0.07,1.072
430,17.564,19.507,3.377,0.982,19.918
1812,99.652,74.504,15.66,4.218,14.779
866,52.682,37.102,7.073,1.654,1.603
109,5.38,4.829,0.992,0.27,0.371
26,1.012,1.413,0.281,0.05,0.05
24,0.692,0.952,0.24,0.06,1.102
546,21.382,21.512,4.318,1.022,22.514
2485,122.886,96.226,21.632,4.278,27.363
1578,90.034,63.943,13.617,2.655,8.436
592,35.248,24.026,4.689,0.942,1.844
113,6.633,4.889,1.022,0.191,0.33
11,0.672,0.631,0.221,0.05,0.04
25,0.601,1.513,0.301,0.12,1.092
582,23.215,26.181,4.639,1.824,23.174
2931,139.439,118.879,26.822,6.092,29.377
2422,123.608,95.844,22.332,4.949,16.342
1600,84.262,63.422,14.969,3.356,7.053
643,32.763,26.231,5.46,1.102,1.353
122,5.982,5.481,1.072,0.29,0.21
8,0.431,0.35,0.15,0.04,0.14
11,0.411,0.451,0.18,0.05,0.12
13,0.381,0.681,0.191,0.04,0.04
20,0.472,0.882,0.261,0.12,0.982
448,17.624,19.588,3.567,1.203,22.092
2792,135.06,110.965,26.01,6.312,31.521
2395,126.274,97.939,20.77,5.21,14.468
1184,62.421,50.437,10.03,2.455,4.729
453,22.854,19.528,3.617,0.942,0.631
30,1.453,1.323,0.361,0.441,0.06
27,0.652,1.192,0.301,0.16,1.282
595,23.645,26.731,4.699,1.734,22.634
2521,126.605,103.48,21.742,6.773,19.999
1762,95.053,75.496,15.159,4.479,7.805
916,45.527,39.506,7.504,2.715,2.003
183,8.677,7.865,1.583,0.832,0.491
41,1.433,1.753,0.431,0.14,0.06
14,0.36,0.731,0.19,0.13,0.631
316,12.635,15.961,2.515,1.092,16.712
2644,131.283,126.955,22.844,8.326,27.914
1585,88.842,75.997,13.597,4.609,7.765
626,35.008,31.501,4.979,2.155,1.593
120,6.222,6.382,1.092,0.391,0.441
30,1.423,1.764,0.311,0.06,0.06
22,0.481,1.012,0.25,0.131,1.062
418,17.173,17.995,4.008,1.332,18.797
2190,118.879,87.979,18.927,5.761,27.924
1996,108.239,84.443,17.193,5.862,22.353
1101,71.808,47.461,9.267,3.436,11.623
513,36.009,22.895,4.078,1.463,1.643
111,6.082,5.5,1.033,0.4,0.21
9,0.451,0.471,0.18,0.13,0.041
32,0.641,1.492,0.34,0.171,1.432
704,28.875,32.914,5.541,2.865,19.017
2437,124.029,112.528,21.07,8.497,22.664
1785,96.686,83.782,15.36,6.312,7.685
818,42.973,38.625,6.592,3.016,1.512
124,5.5,6.293,1.082,0.391,0.23
9,0.441,0.481,0.231,0.16,0.04
28,0.57,1.413,0.311,0.13,1.243
577,23.094,28.935,4.589,1.914,23.776
2622,127.276,123.659,22.664,8.245,27.723
2068,107.497,95.624,19.217,7.124,12.344
1181,63.132,56.128,10.951,4.188,3.647
330,15.68,15.56,2.655,1.202,1.313
152,7.054,7.414,1.273,0.591,0.241
18,0.591,0.852,0.25,0.13,0.05
17,0.38,0.701,0.26,0.12,0.891
387,13.737,15.59,3.135,0.701,16.892
2096,107.307,79.313,19.518,2.775,20.59
1030,62.932,38.304,9.308,1.503,3.827
231,13.837,9.358,1.903,0.24,0.411
25,1.112,0.932,0.31,0.05,0.05
24,0.551,1.002,0.271,0.06,1.132
509,20.249,21.822,4.068,0.832,20.039
2443,124.851,100.584,22.444,5.08,19.056
1634,86.938,69.804,14.037,3.637,5.291
571,29.036,26.421,4.499,1.873,1.352
130,5.611,6.353,1.132,0.491,0.26
17,0.632,1.062,0.27,0.13,0.05
32,0.631,1.393,0.34,0.151,1.483
450,21.03,19.969,3.577,1.934,20.63
1030,64.995,42.391,8.537,3.527,8.266
374,24.597,15.91,2.956,1.182,0.801
33,1.834,1.503,0.39,0.14,0.06
23,0.672,1.172,0.301,0.471,1.032
480,19.568,21.732,3.817,2.114,19.257
2116,109.08,92.77,18.245,7.574,17.894
1387,83.341,61.689,11.963,4.949,4.499
380,18.836,17.684,2.996,1.693,0.842
96,3.787,4.979,0.962,0.381,0.12
26,0.521,1.182,0.28,0.131,1.242
597,23.425,27.353,4.689,2.494,26.181
2326,120.402,100.383,20.039,7.775,19.908
1314,76.657,58.052,11.202,5.179,5.51
455,26.09,21.331,3.617,1.764,0.992
79,3.607,3.978,0.751,0.391,0.2
27,0.771,1.393,0.33,0.17,0.06
24,0.531,1.072,0.251,0.131,1.082
580,23.245,26.401,4.509,2.124,27.152
2808,136.764,118.588,24.247,9.118,30.739
2216,115.443,92.919,19.087,7.624,14.789
1507,78.662,65.276,12.974,4.709,5.11
492,25.158,22.272,3.907,1.724,1.262
121,5.471,5.801,1.072,0.461,0.131
32,0.741,1.383,0.341,0.31,1.392
730,29.698,31.551,5.971,2.004,23.526
2766,131.674,112.487,21.902,6.443,23.024
2154,110.413,91.016,17.013,5.09,11.563
1226,64.123,54.104,9.598,3.366,3.738
411,20.871,18.506,3.286,1.653,0.792
97,3.787,4.599,0.891,0.32,0.221
21,0.661,1.012,0.271,0.11,0.05
27,0.662,1.282,0.341,0.13,1.223
557,22.254,25.048,4.429,1.553,22.754
2336,119.39,97.538,18.636,5.33,20.389
1237,72.009,52.992,10.53,2.775,4.479
374,19.828,16.712,3.016,0.591,0.761
54,2.084,2.605,0.561,0.09,0.08
20,0.561,1.263,0.231,0.15,1.073
391,14.829,18.777,3.136,1.733,16.222
2878,138.156,125.081,24.908,9.969,27.863
2035,106.456,89.793,17.584,6.864,11.071
1034,54.465,46.7,8.616,3.416,2.284
181,8.446,9.028,1.523,0.681,0.391
17,0.791,0.882,0.241,0.12,0.04
17,0.481,0.872,0.2,0.201,0.781
368,14.088,17.915,3.166,1.382,16.312
2041,115.713,91.606,18.957,5.691,16.131
1017,60.307,47.862,9.218,2.986,2.344
187,9.869,9.438,1.584,0.622,0.22
31,0.572,1.082,0.35,0.071,1.413
568,24.438,20.319,4.669,0.862,19.658
2000,107.277,73.211,18.486,2.314,21.331
1627,88.871,61.649,15.209,2.525,7.274
603,33.355,24.106,4.98,0.932,1.723
169,7.946,7.254,1.413,0.24,0.351
25,1.052,1.062,0.311,0.06,0.05
32,0.661,1.433,0.331,0.131,1.393
739,30.979,31.621,6.312,1.904,30.669
2344,120.292,96.066,20.229,6.212,20.9
1450,77.089,60.788,12.424,3.416,6.012
546,29.347,23.956,4.319,1.473,1.002
68,2.965,3.466,0.632,0.25,0.1
28,0.642,1.462,0.28,0.06,1.182
610,24.777,25.86,4.809,1.292,18.505
2817,136.483,114.3,24.477,5.881,28.786
2454,123.278,101.105,21.331,5.11,15.5
1602,84.804,67.48,13.837,3.647,6.783
781,41.27,33.725,6.433,1.843,2.033
236,10.811,10.911,1.884,0.57,0.851
61,2.806,2.806,0.651,0.16,0.181
16,0.381,0.761,0.181,0.05,0.14
11,0.451,0.541,0.241,0.12,0.04
18,0.51,0.802,0.25,0.14,0.841
396,15.089,18.766,3.146,1.472,19.487
2819,135.642,122.306,24.377,9.078,25.078
1983,103.78,88.2,17.123,6.272,10.87
1037,54.405,47.191,8.556,3.337,2.364
214,11.072,10.36,1.813,1.002,0.39
24,1.002,1.203,0.26,0.15,0.05
19,0.471,0.932,0.271,0.171,0.962
267,11.402,13.887,2.204,1.132,14.518
1303,79.243,64.124,11.152,3.026,17.013
756,52.301,36.13,6.102,1.353,3.136
161,11.112,8.096,1.382,0.25,0.18
19,0.541,0.912,0.261,0.17,1.002
391,14.628,17.594,3.336,1.363,14.378
2583,131.573,106.495,28.285,7.184,32.072
1749,98.49,73.823,15.119,4.569,12.804
1012,59.294,43.835,8.416,3.056,3.006
220,12.384,10.01,1.793,0.612,0.591
52,2.084,2.725,0.491,0.231,0.08
18,0.571,0.822,0.231,0.451,0.881
392,15.19,17.784,3.086,1.383,16.963
2924,139.088,122.446,25.259,9.648,27.083
1970,103.92,83.17,18.416,6.242,11.362
795,45.548,34.326,6.894,2.595,2.375
194,10.931,8.727,1.653,0.671,0.21
30,0.822,1.503,0.301,0.14,1.323
613,24.667,29.897,5.07,1.964,27.483
2150,109.852,102.838,19.698,5.911,19.247
1305,76.287,61.97,12.263,3.186,6.212
465,27.022,22.544,3.687,1.363,1.112
76,4.599,3.597,0.712,0.281,0.23
12,0.41,0.881,0.18,0.04,0.05
23,0.491,0.982,0.29,0.06,1.102
465,18.555,20.499,3.707,1.362,16.282
2661,128.227,107.557,21.331,4.879,23.315
1791,96.857,72.15,14.237,4.479,8.396
770,41.54,34.196,5.971,2.063,1.903
176,7.976,8.136,1.463,0.541,0.401
31,1.453,1.623,0.351,0.121,0.16
11,0.421,0.521,0.19,0.11,0.04
16,0.351,0.752,0.2,0.121,0.762
308,11.873,14.708,2.434,0.731,16.923
2082,111.595,99.361,16.522,3.998,23.696
998,64.554,47.241,7.755,2.414,4.428
261,15.831,12.925,2.114,0.521,0.451
12,0.451,0.651,0.15,0.04,0.05
27,0.732,1.352,0.371,0.13,1.213
533,22.012,23.585,4.248,1.273,22.163
2494,121.614,101.946,23.015,5.49,23.184
2096,107.227,86.617,19.317,4.91,10.75
1234,61.84,52.341,11.643,3.016,4.539
515,24.728,22.704,4.159,1.502,1.523
205,8.957,9.328,1.693,0.631,0.541
59,2.274,2.926,0.591,0.261,0.17
14,0.471,0.681,0.201,0.11,0.15
27,0.591,1.202,0.281,0.461,0.05
24,0.682,1.282,0.251,0.12,1.172
530,20.369,23.175,4.218,1.483,24.006
2542,135.962,106.135,23.174,5.53,27.504
1877,104.06,78.401,16.161,3.717,10.51
939,53.273,41.38,7.775,2.154,2.295
196,9.528,9.057,1.624,0.441,0.31
19,0.641,0.862,0.281,0.13,0.05
32,0.862,1.433,0.34,0.131,1.633
734,30.018,32.052,5.892,1.983,28.465
2762,136.784,113.258,23.877,6.333,26.992
2176,114.271,91.536,18.776,5.641,10.17
1249,64.405,53.854,10.651,2.925,2.956
226,10.611,10.37,1.854,0.681,0.461
45,1.533,2.214,0.461,0.16,0.07
17,0.441,1.082,0.25,0.13,0.922
305,11.513,13.747,2.425,0.901,14.759
1540,88.952,62.871,13.176,3.707,20.008
591,46.109,24.317,4.699,1.563,4.349
154,12.424,6.913,1.332,0.481,0.181
13,0.331,0.511,0.2,0.04,0.612
306,10.72,13.586,2.445,1.242,13.947
2922,140.371,120.602,25.309,6.483,31.06
2445,120.362,100.184,21.19,5.129,13.987
1463,74.293,61.91,12.624,3.567,4.258
404,19.577,17.323,3.286,0.751,1.162
86,3.997,3.807,0.801,0.191,0.1
25,0.651,1.122,0.3,0.16,1.212
577,22.844,28.144,4.599,2.745,25.339
2607,128.518,111.535,22.513,9.539,21.722
1382,78.04,59.605,11.833,4.649,3.757
286,14.598,13.045,2.254,1.022,0.611
30,1.593,1.613,0.311,0.16,0.08
18,0.371,0.772,0.261,0.12,0.852
267,11.292,10.801,2.194,0.961,13.977
1129,72.41,44.496,9.509,2.625,10.39
358,25.6,14.849,2.856,0.822,1.082
50,3.266,2.195,0.511,0.24,0.071
23,0.541,1.313,0.331,0.05,1.072
573,22.403,24.507,4.549,1.382,18.716
2966,141.022,119.88,25.699,5.671,30.289
2792,145.871,115.973,25.64,7.274,24.397
2098,113.138,87.929,19.518,6.453,15.479
1323,76.198,55.437,12.404,4.308,6.302
462,27.362,19.507,3.637,1.473,1.263
65,4.178,2.755,0.721,0.18,0.09
32,0.832,1.483,0.35,0.3,1.533
706,28.896,32.733,5.932,3.206,24.267
2658,131.313,118.428,24.277,8.777,23.345
1957,101.225,89.593,15.51,6.302,8.576
906,46.61,42.462,7.004,3.006,2.245
253,11.191,12.084,2.064,0.901,0.371
19,0.621,0.962,0.251,0.151,0.049
20,0.501,0.902,0.23,0.12,0.932
434,16.622,18.516,3.366,0.841,16.732
2564,126.495,102.127,20.269,4.238,24.657
2173,110.834,87.217,18.856,4.388,13.135
1363,72.44,57.13,11.793,2.765,5.461
515,26.281,22.834,4.138,1.173,1.072
72,3.587,2.986,0.661,0.191,0.12
24,0.601,1.332,0.261,0.06,1.142
465,18.646,22.824,3.688,0.881,21.721
1893,101.957,86.346,16.572,2.525,20.379
1142,68.653,52.722,9.649,1.633,5.04
349,20.309,16.563,3.056,0.892,0.621
37,1.833,1.783,0.451,0.151,0.07
19,0.481,0.771,0.261,0.051,0.901
367,14.598,14.688,2.936,0.621,18.436
2581,126.484,99.082,22.383,3.938,31.02
2135,110.943,79.934,18.506,3.406,10.58
1033,55.547,39.997,8.757,1.843,3.758
388,19.838,16.502,3.166,0.582,1.313
158,6.834,7.153,1.362,0.181,0.31
25,0.731,1.403,0.29,0.051,0.051
29,0.742,1.292,0.351,0.13,1.262
647,26.732,28.805,5.129,1.854,25.91
2621,133.397,108.119,22.733,6.653,27.003
1628,98.78,67.58,14.077,3.857,7.655
625,34.587,26.742,4.95,1.693,1.713
182,8.426,8.517,1.543,0.411,0.441
24,1.042,1.222,0.281,0.05,0.05
32,0.731,1.212,0.401,0.07,1.553
699,28.786,28.074,5.591,1.102,19.478
2071,108.94,80.626,17.974,3.737,15.981
1180,66.288,47.401,10.05,1.974,3.867
340,17.825,14.869,2.735,0.892,0.491
5,0.491,0.251,0.17,0.04,0.04
25,0.512,1.442,0.281,0.17,1.122
457,18.846,20.811,3.607,1.993,24.427
2209,113.799,96.095,20.47,7.594,24.427
1588,88.21,69.985,14.889,4.839,7.875
703,37.923,31.651,5.962,2.815,1.483
123,5.291,5.921,1.092,0.441,0.37
26,1.002,1.373,0.301,0.14,0.06
23,0.611,1.092,0.31,0.13,1.153
547,21.241,24.016,4.349,2.435,26.492
2202,115.002,89.863,20.34,7.875,20.229
1243,73.802,52.942,11.573,4.498,4.098
292,17.133,13.165,2.315,1.012,0.601
33,1.403,1.473,0.381,0.15,0.06
19,0.451,1.113,0.261,0.05,1.002
413,16.402,18.746,3.286,0.892,16.632
2539,126.323,102.708,22.013,5.52,28.045
1917,107.657,76.848,16.542,4.048,14.748
1068,64.825,44.576,8.907,1.784,3.667
281,15.33,12.454,2.305,0.632,0.35
7,0.44,0.37,0.191,0.26,0.031
27,0.581,1.372,0.331,0.311,1.252
540,22.353,26.24,4.209,1.964,20.981
1883,102.137,89.522,16.211,4.689,19.327
934,59.845,43.814,7.715,2.094,3.376
194,11.832,9.067,1.574,0.571,0.411
13,0.672,0.611,0.211,0.12,0.12
8,0.331,0.441,0.14,0.111,0.031
30,0.681,1.283,0.31,0.301,1.373
553,23.956,23.356,4.379,2.415,22.112
2017,107.326,82.018,17.504,5.13,20.72
1358,78.02,56.078,11.643,4.328,7.825
663,37.362,28.665,5.321,2.055,1.804
115,5.691,5.46,1.012,0.451,0.2
16,0.501,0.711,0.2,0.131,0.05
32,0.861,1.483,0.331,0.14,1.463
764,31.04,34.888,6.101,3.016,21.452
2694,166.641,110.864,24.608,9.237,22.494
1813,97.688,76.097,16.822,6.242,10.299
873,50.497,37.603,7.595,2.596,1.844
114,5.892,5.14,1.032,0.441,0.32
22,0.902,0.992,0.291,0.14,0.05
31,0.651,1.764,0.35,0.171,1.382
611,26.271,28.486,4.98,2.986,21.391
