nfilter,t1,t2,t3,t4,t5,label_mad
2554,143.057,0,0,140.172,22.183,263325
1839,108.139,0,0,102.79,8.547,254994
758,44.356,0,0,42.532,1.463,257478
102,4.989,0,0,6.212,0.12,262772
25,0.692,0,0,1.683,1.152,158479
527,21.07,0,0,29.768,22.614,239941
2785,139.761,0,0,151.643,27.233,253634
2516,131.204,0,0,138.769,16.963,263474
1869,102.268,0,0,102.939,7.225,265214
645,35.749,0,0,37.182,1.663,243283
174,8.467,0,0,10.28,0.19,238315
30,0.802,0,0,2.034,1.383,253744
636,26.322,0,0,36.21,22.864,267092
2404,126.796,0,0,131.735,17.173,260506
1608,88.831,0,0,89.183,5.26,255608
464,24.658,0,0,26.081,0.892,247806
35,1.803,0,0,2.024,0.06,213107
29,0.781,0,0,1.744,1.263,212167
607,24.878,0,0,34.266,22.644,241948
2884,140.261,0,0,156.293,24.648,242383
2117,111.726,0,0,116.405,10.12,249447
1031,56.96,0,0,57.751,2.795,240345
239,12.955,0,0,13.566,0.41,210456
40,1.784,0,0,2.255,0.18,216920
7,0.351,0,0,0.461,0.131,158769
12,0.461,0,0,0.701,0.05,148747
19,0.491,0,0,1.152,1.052,223449
389,15.61,0,0,22.624,17.985,241740
2455,129.5,0,0,142.295,22.774,268381
1807,100.264,0,0,100.785,9.408,251648
1081,57.612,0,0,60.287,3.707,249324
384,21.001,0,0,22.174,0.732,246130
42,1.904,0,0,2.385,0.15,203082
15,0.551,0,0,0.942,0.11,247917
19,0.621,0,0,1.142,0.091,170832
18,0.541,0,0,0.982,0.05,208794
13,0.321,0,0,0.742,0.621,69827
308,11.082,0,0,17.534,16.251,212024
2696,140.862,0,0,146.002,26.691,269095
1943,108.25,0,0,105.233,11.543,288795
1124,66.078,0,0,62.271,3.116,303758
311,16.101,0,0,18.235,0.852,295324
73,3.657,0,0,3.888,0.1,190647
32,0.792,0,0,2.155,1.373,254300
756,31.672,0,0,42.894,25.459,250580
2540,130.382,0,0,141.003,23.134,258800
1704,101.317,0,0,95.905,10.541,262886
967,57.751,0,0,55.026,2.876,256836
219,12.614,0,0,12.414,0.441,285556
41,1.864,0,0,2.344,0.091,224512
30,0.681,0,0,1.673,1.272,211626
580,25.039,0,0,32.813,21.141,184895
2195,115.624,0,0,117.958,18.947,180619
1297,77.83,0,0,70.877,5.971,213852
526,29.377,0,0,29.728,1.232,232255
115,5.13,0,0,6.723,0.3,200948
21,0.882,0,0,1.162,0.04,149557
16,0.371,0,0,1.242,0.741,77710.5
423,16.121,0,0,23.937,18.816,280065
2786,135.612,0,0,151.444,24.357,268713
1726,97.749,0,0,95.345,5.671,264156
554,30.248,0,0,30.649,1.593,256626
140,7.063,0,0,7.875,0.341,271872
24,0.902,0,0,1.422,0.21,188884
27,1.072,0,0,1.774,0.07,292699
32,0.881,0,0,1.683,1.443,144066
772,32.212,0,0,49.035,24.998,260083
2282,126.074,0,0,125.543,15.7,252400
1263,73.782,0,0,71.027,4.549,237354
397,22.313,0,0,22.634,1.192,249714
66,4.038,0,0,3.737,0.09,176663
27,0.662,0,0,1.734,1.273,143468
662,26.682,0,0,37.572,23.436,216500
2792,142.335,0,0,152.194,27.323,226590
1980,114.261,0,0,109.673,9.077,231012
783,45.108,0,0,44.596,1.483,240256
66,3.798,0,0,3.537,0.09,175300
31,0.671,0,0,1.743,1.402,190918
703,30.179,0,0,39.396,24.929,217821
2613,136.183,0,0,141.414,23.044,224847
1829,102.478,0,0,100.976,7.234,240598
724,39.807,0,0,40.839,1.052,230978
59,2.665,0,0,3.837,0.14,206831
16,0.511,0,0,0.952,0.04,297038
18,0.471,0,0,1.032,0.881,178708
351,14.428,0,0,20.079,17.484,219711
2342,123.95,0,0,129.971,26.621,249806
1903,107.438,0,0,105.393,12.495,271440
1084,64.304,0,0,61.77,4.188,248223
358,20.41,0,0,20.38,0.702,238882
49,2.475,0,0,3.066,0.22,275758
16,0.811,0,0,0.892,0.041,157325
22,0.571,0,0,1.673,1.002,161010
452,18.556,0,0,25.82,19.658,259757
2554,135.663,0,0,139.64,22.393,249098
2029,112.588,0,0,118.309,8.036,253701
959,52.752,0,0,53.514,1.934,252788
152,7.324,0,0,8.697,0.22,246168
12,0.532,0,0,0.711,0.13,209734
14,0.561,0,0,1.031,0.05,150138
17,0.401,0,0,1.022,1.232,2039
173,8.296,0,0,9.849,8.717,6396
950,63.253,0,0,52.923,13.466,153024
402,30.87,0,0,22.874,0.902,205352
49,2.795,0,0,2.635,0.101,227607
18,0.451,0,0,1.042,0.841,264906
307,12.835,0,0,18.616,15.29,259748
2075,113.209,0,0,115.954,22.964,240678
1338,80.385,0,0,75.777,6.112,232358
400,24.568,0,0,23.375,0.401,203918
32,0.891,0,0,2.003,1.443,201375
749,31.291,0,0,41.941,27.063,219307
2784,138.999,0,0,151.493,24.598,218870
2051,112.027,0,0,114.672,10.31,219822
1075,57.221,0,0,61.069,2.975,208386
301,15.239,0,0,16.802,0.471,189970
19,1.012,0,0,1.212,0.05,125992
26,0.762,0,0,1.403,1.283,188118
512,21.972,0,0,28.555,20.3,239450
2245,122.166,0,0,125.443,16.502,238816
1234,70.677,0,0,70.086,3.477,255902
252,15.76,0,0,14.528,0.572,222080
35,1.603,0,0,2.164,0.08,194179
19,0.461,0,0,1.102,0.882,336756
407,16.181,0,0,22.734,19.768,249925
2512,128.809,0,0,135.292,30.088,243407
2003,112.037,0,0,108.4,13.155,242127
1269,69.795,0,0,70.056,4.569,245062
499,26.05,0,0,28.335,1.203,221517
101,5.1,0,0,6.102,0.201,184958
7,0.43,0,0,0.441,0.03,123435
23,0.581,0,0,1.553,1.092,191531
440,18.316,0,0,25.038,19.889,276759
2514,141.894,0,0,137.035,22.573,273711
1666,94.783,0,0,91.277,9.549,302004
615,39.356,0,0,34.266,1.453,252347
72,4.137,0,0,4.268,0.161,285728
7,0.441,0,0,0.511,0.03,271620
21,0.581,0,0,1.142,1.002,278283
421,16.963,0,0,23.095,17.824,229415
2993,146.053,0,0,159.939,28.746,235888
2536,129.3,0,0,137.356,16.261,245232
1633,94.313,0,0,90.846,6.081,244507
531,31.16,0,0,29.568,0.811,261540
15,1.071,0,0,0.852,0.04,152431
18,0.501,0,0,1.042,0.921,211024
250,10.751,0,0,13.687,12.895,200166
1739,97.068,0,0,97.349,26.481,262275
818,59.746,0,0,45.748,7.765,196895
318,23.736,0,0,18.065,1.472,196194
74,4.889,0,0,4.378,0.221,174998
10,0.36,0,0,0.601,0.03,17333
26,0.622,0,0,1.844,1.152,174775
568,22.574,0,0,32.594,20.81,188480
2999,147.475,0,0,161.553,30.409,218764
2343,123.078,0,0,127.857,17.284,236431
1421,81.247,0,0,79.634,5.981,243015
586,32.523,0,0,33.274,1.193,239175
119,5.24,0,0,6.993,0.371,246207
36,1.523,0,0,2.244,0.14,144745
9,0.761,0,0,0.561,0.04,123709
32,0.781,0,0,2.255,1.503,184884
648,27.603,0,0,36.851,22.223,234902
2770,139.019,0,0,152.355,28.455,262136
2142,123.389,0,0,118.189,12.203,262208
1227,68.161,0,0,67.751,3.347,266759
303,16.001,0,0,17.224,0.53,213987
38,1.813,0,0,2.295,0.06,187290
18,0.471,0,0,1.032,0.922,215166
396,15.85,0,0,22.624,16.552,248846
2742,143.507,0,0,149.149,24.488,273922
2092,113.81,0,0,116.024,11.302,266644
1131,64.475,0,0,63.693,3.607,252573
281,16.091,0,0,16.082,0.791,272585
66,2.986,0,0,4.007,0.08,221670
19,0.521,0,0,1.153,0.891,240362
437,17.383,0,0,24.247,19.327,197800
2870,142.566,0,0,156.402,30.088,213890
2556,130.823,0,0,139.6,15.019,238975
1584,86.567,0,0,88.602,7.444,246068
998,54.636,0,0,55.478,2.725,238578
266,12.985,0,0,14.989,0.511,275693
53,2.104,0,0,3.016,0.161,182705
10,0.491,0,0,0.621,0.029,261736
23,0.651,0,0,1.603,1.163,224822
462,19.036,0,0,26.612,19.448,256535
2442,125.543,0,0,133.007,19.729,252764
1694,92.388,0,0,95.094,7.004,253860
692,36.33,0,0,39.206,1.413,243746
77,4.619,0,0,4.158,0.11,200839
23,0.571,0,0,1.342,1.022,198981
513,20.951,0,0,29.167,22.092,233385
2232,120.444,0,0,123.479,23.274,257249
1247,80.365,0,0,69.484,7.585,251442
439,29.918,0,0,25.429,0.751,241709
14,1.262,0,0,0.821,0.04,194568
24,0.691,0,0,1.392,1.153,238424
540,21.802,0,0,30.529,21.442,270160
2562,130.322,0,0,139.009,19.788,263057
1659,93.862,0,0,92.218,6.203,268414
631,34.657,0,0,35.449,0.831,259369
39,1.512,0,0,2.395,0.07,160018
30,0.781,0,0,2.014,1.383,101881
684,28.174,0,0,38.715,24.658,191892
2332,124.18,0,0,129.751,19.799,205054
1728,95.124,0,0,96.907,8.026,224596
737,39.256,0,0,42.572,1.934,200311
195,9.699,0,0,11.222,0.721,223323
52,2.605,0,0,2.866,0.07,212534
19,0.501,0,0,1.052,0.981,160784
402,16.201,0,0,22.513,18.466,198680
2710,134.881,0,0,146.855,26.691,225546
1975,109.002,0,0,110.524,14.849,239136
1320,77.981,0,0,74.144,4.919,246780
437,24.398,0,0,25.089,0.891,228274
51,2.305,0,0,2.695,0.07,222178
30,0.712,0,0,2.035,1.313,213856
704,28.535,0,0,39.887,24.287,243414
2712,137.766,0,0,146.654,24.588,258736
2128,113.56,0,0,118.059,10.78,257706
1050,57.26,0,0,58.814,3.307,255894
320,16.171,0,0,18.376,0.912,253245
100,4.639,0,0,5.962,0.421,313636
42,1.673,0,0,2.434,0.07,250655
32,0.901,0,0,1.774,1.493,268564
739,29.627,0,0,41.47,22.904,220607
2972,153.357,0,0,161.392,32.213,222564
2419,128.088,0,0,133.137,14.839,239608
1353,76.528,0,0,76.427,4.488,231270
400,21.221,0,0,22.764,0.982,231824
90,3.918,0,0,4.729,0.21,211541
13,0.652,0,0,0.762,0.04,207965
16,0.391,0,0,0.891,0.741,43282.5
464,17.905,0,0,26.001,20.509,198568
2884,144.138,0,0,153.156,29.506,232780
1955,110.904,0,0,106.787,13.937,218336
1046,62.631,0,0,57.772,2.705,220558
179,9.358,0,0,10.229,0.201,214466
21,0.521,0,0,1.203,1.042,243454
466,18.536,0,0,26.652,18.496,241954
2388,123.659,0,0,132.066,23.325,245536
1621,92.068,0,0,89.914,7.815,254533
725,42.943,0,0,40.799,2.245,240256
204,10.039,0,0,12.143,0.661,254700
59,2.324,0,0,3.537,0.08,265832
17,0.47,0,0,0.982,0.892,258712
351,13.717,0,0,19.958,15.831,247594
2425,124.731,0,0,134.37,22.343,248734
1643,94.173,0,0,92.299,7.545,228883
582,34.868,0,0,32.994,1.543,209392
91,5.079,0,0,5.331,0.24,179128
22,0.782,0,0,1.253,0.06,269964
32,0.792,0,0,1.773,1.573,267882
647,27.674,0,0,36.45,25.349,239183
2050,112.458,0,0,115.183,18.004,259144
992,65.156,0,0,62.912,3.117,262236
165,10.39,0,0,11.172,0.321,252812
6,0.641,0,0,0.461,0.03,127382
29,0.842,0,0,1.653,1.233,185819
582,24.347,0,0,32.883,23.105,248783
1802,102.398,0,0,100.755,23.275,231658
710,55.587,0,0,39.336,5.611,188016
166,14.348,0,0,9.719,0.36,170878
8,0.641,0,0,0.511,0.03,157272
22,0.541,0,0,1.572,1.032,243896
445,17.373,0,0,25.55,20.379,238655
2369,125.111,0,0,130.473,22.984,253989
1749,95.294,0,0,96.677,8.456,252040
1038,54.526,0,0,58.864,4.178,250430
513,25.389,0,0,29.247,1.553,230615
195,9.539,0,0,11.723,0.611,243630
45,1.984,0,0,2.875,0.141,245313
18,0.611,0,0,0.973,0.04,275916
12,0.311,0,0,0.732,0.641,263371
212,8.296,0,0,11.963,10.67,191858
1909,103.16,0,0,106.065,27.063,205382
1103,72.35,0,0,62.701,10.18,230812
663,44.587,0,0,36.771,2.515,204181
109,8.096,0,0,6.272,0.23,211571
6,0.401,0,0,0.421,0.04,138968
26,0.681,0,0,1.433,1.222,137125
294,13.857,0,0,17.253,15.821,222317
1048,67.12,0,0,56.97,17.855,176288
627,47.842,0,0,35.429,5.771,177661
213,17.675,0,0,12.153,0.631,191140
20,1.413,0,0,1.463,0.05,35168
12,0.291,0,0,0.742,0.611,188140
212,8.006,0,0,12.404,10.961,187887
1925,105.845,0,0,107.618,27.954,222768
1212,80.616,0,0,69.464,8.637,226790
745,43.755,0,0,42.272,2.845,237607
273,14.408,0,0,16.021,0.461,234259
36,1.413,0,0,2.175,0.17,174266
9,0.431,0,0,0.561,0.051,102265
19,0.531,0,0,1.392,0.902,140789
388,15.51,0,0,22.713,18.636,285830
2315,123.188,0,0,127.777,22.383,275261
1660,94.773,0,0,92.589,8.928,235308
738,44.686,0,0,46.78,1.492,246462
69,4.117,0,0,4.268,0.11,250179
27,0.641,0,0,1.804,1.212,90067
595,24.648,0,0,33.826,22.133,247326
2468,129.029,0,0,136.704,24.327,253445
1517,90.235,0,0,84.413,5.851,257574
503,29.557,0,0,28.205,0.962,272140
53,2.354,0,0,3.386,0.08,260348
19,0.501,0,0,1.133,0.912,148539
381,15.59,0,0,22.663,17.013,253813
2482,125.563,0,0,137.827,25.57,215449
1671,95.415,0,0,94.222,11.813,240292
788,48.704,0,0,44.976,3.035,245766
223,12.985,0,0,13.025,0.852,264023
81,3.447,0,0,4.628,0.25,252890
22,1.012,0,0,1.292,0.051,264976
25,0.681,0,0,1.383,1.093,276269
509,21.321,0,0,28.094,21.642,213519
2359,126.204,0,0,129.15,25.088,246161
1563,91.878,0,0,86.868,9.448,254843
732,43.444,0,0,41.641,1.764,246146
131,6.884,0,0,7.304,0.16,252228
16,0.351,0,0,0.992,0.802,154060
388,14.929,0,0,22.203,17.865,241212
2419,125.112,0,0,132.206,28.265,243470
1465,90.345,0,0,81.508,13.216,215529
755,52.212,0,0,43.093,3.527,205484
165,12.224,0,0,9.648,0.39,198523
11,0.772,0,0,1.113,0.04,158929
12,0.301,0,0,0.742,0.661,204994
233,9.088,0,0,13.526,11.873,276727
2016,111.145,0,0,112.558,25.829,269343
1148,71.689,0,0,64.575,8.957,248856
529,34.656,0,0,30.889,1.843,213413
91,5.852,0,0,5.12,0.11,161537
25,0.641,0,0,1.413,1.122,250693
446,19.407,0,0,25.369,20.669,253880
2007,114.652,0,0,110.303,18.295,246181
1241,73.422,0,0,68.643,5.711,252792
425,25.049,0,0,25.239,0.792,240306
34,2.044,0,0,2.285,0.06,254108
15,0.37,0,0,0.852,0.671,121840
225,9.248,0,0,12.585,11.863,248516
1430,83.291,0,0,78.271,24.017,211878
672,50.458,0,0,36.35,6.222,182922
164,15.009,0,0,9.608,0.41,200850
5,0.521,0,0,0.311,0.03,60034
20,0.501,0,0,1.112,0.892,181134
392,16.351,0,0,22.794,18.325,249905
1645,97.018,0,0,89.874,17.274,253165
763,52.051,0,0,43.163,1.994,216978
105,6.733,0,0,5.902,0.12,241023
32,1.062,0,0,1.834,1.443,210354
590,25.148,0,0,32.613,22.905,231866
2336,123.509,0,0,128.047,29.408,215987
1352,88.872,0,0,74.654,10.43,218580
566,41.239,0,0,31.961,1.583,203579
66,4.619,0,0,3.928,0.23,168502
4,0.341,0,0,0.301,0.04,31473.5
24,0.691,0,0,1.363,1.022,292372
412,17.033,0,0,23.445,19.077,254716
1724,97.649,0,0,96.306,20.6,225906
1065,68.112,0,0,60.757,3.787,225512
246,14.208,0,0,13.626,0.471,241931
30,1.443,0,0,1.743,0.061,229736
25,0.952,0,0,1.783,1.143,263191
450,19.928,0,0,26.842,22.474,259734
1489,91.457,0,0,85.305,11.782,260174
412,30.459,0,0,23.585,0.752,284284
27,1.653,0,0,1.503,0.05,178405
30,0.742,0,0,1.724,1.333,149415
439,21.431,0,0,25.58,19.849,270486
1094,72.64,0,0,62.23,9.248,258154
529,36.351,0,0,29.887,1.724,268863
120,6.503,0,0,6.763,0.551,262238
2,0.32,0,0,0.2,0.03,71560.5
21,0.621,0,0,1.152,0.942,123910
413,17.404,0,0,23.425,17.794,261050
2056,113.199,0,0,113.761,21.933,264131
1406,84.063,0,0,83.411,6.653,281930
518,31.702,0,0,29.857,0.702,264405
22,1.112,0,0,1.563,0.05,140612
27,0.661,0,0,1.502,1.312,45666
609,25.119,0,0,34.086,23.695,218276
2662,135.523,0,0,142.235,27.814,226164
1899,107.939,0,0,104.342,11.092,218607
945,54.465,0,0,53.223,2.996,222131
247,13.617,0,0,14.228,0.331,203159
19,0.721,0,0,1.403,0.04,288594
28,0.641,0,0,1.753,1.273,278842
584,24.327,0,0,33.735,23.385,230346
2293,120.313,0,0,126.925,21.942,256330
1429,84.464,0,0,79.944,7.845,247961
693,40.839,0,0,39.356,2.765,253530
187,9.538,0,0,10.871,1.012,214423
103,4.949,0,0,6.102,0.34,194978
40,1.674,0,0,2.595,0.16,230708
10,0.36,0,0,0.621,0.13,155575
9,0.281,0,0,0.53,0.14,358629
20,0.591,0,0,1.102,0.06,162060
32,0.782,0,0,2.085,1.432,119805
530,22.905,0,0,30.209,23.425,211071
1187,78.191,0,0,65.848,13.566,194629
464,35.88,0,0,26.211,1.403,156790
57,4.148,0,0,3.216,0.1,222971
30,0.702,0,0,1.673,1.293,144522
639,26.001,0,0,36.791,23.626,216464
2153,115.113,0,0,119.852,17.774,252505
1330,75.797,0,0,75.787,5.03,260062
637,32.683,0,0,35.989,1.183,254519
117,4.519,0,0,6.914,0.231,261818
14,0.471,0,0,0.871,0.04,241428
23,0.752,0,0,1.463,1.062,185736
402,17.314,0,0,23.476,18.726,215830
1357,87.4,0,0,74.624,13.056,272574
442,35.609,0,0,24.838,1.263,295694
22,2.084,0,0,1.422,0.05,169396
31,0.641,0,0,1.694,1.393,83912
691,28.976,0,0,39.376,22.814,237703
2417,127.146,0,0,131.605,20.509,294314
1400,83.271,0,0,83.702,4.809,299036
407,22.594,0,0,28.084,0.832,278924
65,2.835,0,0,3.867,0.221,212152
16,0.541,0,0,0.982,0.04,111440
24,0.631,0,0,1.382,1.142,291110
522,21.631,0,0,30.399,20.94,228282
2305,123.64,0,0,128.329,25.7,259448
1391,87.349,0,0,77.66,8.126,246415
505,33.775,0,0,28.656,0.621,280754
7,0.461,0,0,0.491,0.03,263386
20,0.531,0,0,1.142,0.962,193058
476,19.598,0,0,27.112,19.568,246910
2901,145.602,0,0,158.056,30.71,249771
2876,150.04,0,0,155.752,20.259,260211
2078,114.291,0,0,113.69,9.819,254212
1047,58.424,0,0,58.012,2.756,242752
254,13.887,0,0,14.278,0.902,247275
112,5.461,0,0,6.352,0.16,272178
12,0.27,0,0,0.651,0.621,114770
237,9.108,0,0,13.958,11.692,166949
3072,151.674,0,0,166.993,31.261,222212
2233,124.811,0,0,122.026,14.468,234269
1244,73.663,0,0,68.533,3.517,244933
281,15.209,0,0,15.891,0.631,206721
37,1.683,0,0,2.064,0.16,176308
14,0.481,0,0,1.012,0.051,113092
21,0.561,0,0,1.162,0.991,163848
464,18.605,0,0,25.66,19.067,239013
2943,147.255,0,0,159.9,31.371,233372
2425,131.585,0,0,135.482,16.952,240619
1485,87.901,0,0,82.55,6.032,242122
551,29.958,0,0,31.24,0.852,253870
56,2.245,0,0,3.336,0.181,191934
17,0.581,0,0,0.972,0.04,98439
32,0.892,0,0,2.064,1.502,198907
706,28.936,0,0,40.559,25.108,197665
2159,118.279,0,0,116.555,23.035,184366
1220,77.099,0,0,66.98,4.679,177000
359,22.563,0,0,20.56,0.541,208988
11,0.862,0,0,0.662,0.04,204878
28,0.711,0,0,1.623,1.232,144673
580,24.467,0,0,32.422,22.503,199738
2492,128.198,0,0,137.706,24.327,210893
1682,96.357,0,0,93.892,6.502,237908
594,33.204,0,0,34.056,1.202,231966
78,4.018,0,0,4.409,0.17,221410
9,0.481,0,0,0.622,0.04,130410
21,0.571,0,0,1.192,1.022,183118
412,17.053,0,0,23.495,16.773,218626
2413,125.914,0,0,133.197,23.987,214363
1786,100.455,0,0,100.444,8.607,213102
925,52.452,0,0,52.522,2.565,206048
282,14.087,0,0,16.231,0.741,228508
70,2.965,0,0,4.158,0.2,238006
2,0.351,0,0,0.221,0.04,11939
29,0.711,0,0,1.563,1.323,167547
659,26.902,0,0,38.625,24.317,219743
2276,119.512,0,0,128.579,19.177,246074
1328,77.22,0,0,75.255,4.699,252444
437,24.828,0,0,25.089,0.541,222383
7,0.621,0,0,0.451,0.03,151637
25,0.611,0,0,1.413,1.152,161559
530,21.672,0,0,30.248,23.375,255452
2357,122.376,0,0,129.831,25.169,271013
1449,89.954,0,0,113.91,5.491,234091
418,25.048,0,0,24.076,0.531,245830
3,0.451,0,0,0.26,0.04,43045
12,0.26,0,0,0.761,0.651,139689
249,9.608,0,0,14.668,12.715,253217
2763,135.562,0,0,151.864,27.994,248580
1910,105.585,0,0,106.706,12.464,245337
1295,72.421,0,0,73.673,5.882,248395
642,34.778,0,0,36.53,1.363,235174
138,6.463,0,0,8.136,0.3,254330
10,0.45,0,0,0.641,0.04,274892
25,0.632,0,0,1.494,1.142,188823
488,19.838,0,0,27.453,20.79,194490
2654,133.549,0,0,144.169,25.84,235378
2099,109.843,0,0,114.642,11.182,255156
999,55.207,0,0,56.419,2.835,283264
250,13.566,0,0,14.258,0.491,265436
35,1.753,0,0,1.974,0.06,304956
17,0.432,0,0,0.952,1.032,297427
346,13.787,0,0,19.678,17.504,201644
2586,131.564,0,0,142.886,31.361,229720
1890,106.346,0,0,105.144,11.823,229730
1056,62.13,0,0,59.566,2.925,264734
215,11.612,0,0,12.825,0.44,265528
28,1.383,0,0,1.873,0.061,258414
26,0.621,0,0,1.813,1.183,127326
543,22.313,0,0,30.729,21.501,239064
2503,126.936,0,0,136.814,27.082,203615
1854,105.494,0,0,102.588,11.422,196292
1136,63.904,0,0,63.182,3.026,206439
293,14.979,0,0,16.913,0.592,233609
36,1.574,0,0,2.004,0.06,223349
25,0.621,0,0,1.443,1.062,151824
567,23.475,0,0,37.693,21.652,231243
2773,137.196,0,0,150.812,22.253,265414
1688,94.553,0,0,94.593,7.695,275735
851,46.68,0,0,48.785,2.054,264125
247,11.172,0,0,14.278,0.551,253014
34,1.583,0,0,2.135,0.16,167428
20,0.651,0,0,1.162,0.13,162762
9,0.351,0,0,0.571,0.05,120162
26,0.652,0,0,1.703,1.292,136016
550,22.954,0,0,31.44,22.624,217355
1819,104.623,0,0,102.107,23.827,274725
602,51.359,0,0,33.595,5,274688
101,11.743,0,0,5.751,0.11,246211
30,0.792,0,0,1.603,1.222,191202
626,26.421,0,0,36.07,23.476,260329
1925,106.396,0,0,107.258,22.002,256935
807,57.762,0,0,45.949,4.007,255353
191,14.879,0,0,11.092,0.29,224740
18,0.711,0,0,1.412,0.05,151520
28,0.701,0,0,1.523,1.263,250035
586,24.347,0,0,33.244,23.615,207017
2450,125.563,0,0,135.422,20.52,204392
1767,96.006,0,0,98.491,8.075,212540
849,44.777,0,0,47.893,2.314,199771
198,10.129,0,0,11.672,0.331,175426
20,0.551,0,0,1.142,0.04,102346
29,0.691,0,0,1.623,1.363,296058
552,23.966,0,0,31.23,23.796,238250
2096,111.165,0,0,115.173,20.169,230832
1299,77.269,0,0,71.709,4.498,260672
378,21.411,0,0,22.143,0.742,240176
63,2.755,0,0,3.336,0.15,235478
9,0.451,0,0,0.591,0.03,197375
31,0.681,0,0,1.784,1.383,223878
565,24.457,0,0,32.222,20.43,178005
2352,123.519,0,0,130.022,25.058,207438
1470,88.502,0,0,86.558,7.946,216282
561,33.856,0,0,31.611,0.973,218804
33,2.105,0,0,2.175,0.06,218418
28,0.581,0,0,1.603,1.163,176609
580,24.317,0,0,32.372,22.212,226293
2279,121.315,0,0,124.611,22.333,230405
1358,83.091,0,0,75.206,6.632,231510
438,26.772,0,0,25.51,0.521,220201
10,0.441,0,0,0.611,0.04,97733.5
16,0.351,0,0,1.112,0.831,37679.5
235,9.979,0,0,12.965,12.314,192147
1323,81.899,0,0,72.631,18.285,229514
539,41.029,0,0,30.098,2.384,201127
128,9.649,0,0,7.524,0.291,199627
0,0.241,0,0,0.03,0.02,0
23,0.531,0,0,1.213,0.972,171909
467,19.858,0,0,26.752,20.23,193208
2221,120.212,0,0,122.367,22.534,221323
1186,75.325,0,0,66.889,3.847,213952
317,18.455,0,0,18.055,0.571,207949
13,0.812,0,0,0.781,0.04,125903
21,0.592,0,0,1.443,0.982,278283
421,17.163,0,0,23.505,18.616,229415
2783,141.604,0,0,151.223,20.339,238589
1783,96.266,0,0,98.661,6.973,252677
868,45.839,0,0,49.145,1.693,234616
90,4.779,0,0,5.23,0.191,181426
10,0.551,0,0,0.671,0.04,124888
27,0.541,0,0,1.813,1.242,145758
542,22.213,0,0,30.96,21.161,259028
2557,130.993,0,0,142.005,24.978,240020
1729,96.457,0,0,97.468,9.067,253911
742,44.296,0,0,41.571,2.134,255348
218,10.571,0,0,12.684,0.311,223300
19,0.711,0,0,1.122,0.111,145895
18,0.521,0,0,1.112,0.051,133528
20,0.47,0,0,1.373,1.032,194582
364,14.668,0,0,20.981,17.625,212679
1481,90.816,0,0,82.64,15.119,222049
530,42.272,0,0,36.15,1.664,257386
53,4.308,0,0,2.856,0.08,183329
31,0.832,0,0,1.703,1.393,288023
705,29.387,0,0,39.326,25.399,240279
2459,131.324,0,0,134.991,21.662,260877
1545,90.835,0,0,87.469,7.034,269551
564,34.917,0,0,32.242,1.402,251746
83,4.329,0,0,4.619,0.131,274955
23,0.581,0,0,1.302,1.042,117656
357,16.172,0,0,20.159,18.175,193132
1691,99.303,0,0,93.22,21.562,214134
916,64.034,0,0,51.51,3.497,242592
262,16.943,0,0,14.458,0.25,193750
32,0.932,0,0,1.893,1.402,280458
653,26.761,0,0,37.513,26.952,221216
2748,137.086,0,0,152.044,27.322,226202
2148,115.473,0,0,118.91,14.858,231208
1250,70.998,0,0,69.424,3.006,231431
199,10.801,0,0,11.563,0.561,213015
25,1.313,0,0,1.503,0.06,234257
25,0.601,0,0,1.333,1.192,56281
472,19.257,0,0,25.88,19.277,158898
2278,120.924,0,0,123.589,24.437,165714
1897,107.989,0,0,102.428,12.965,209451
1196,67.751,0,0,66.658,3.146,251584
322,16.251,0,0,17.874,0.581,225966
27,1.142,0,0,1.753,0.181,224902
8,0.471,0,0,0.511,0.03,147347
26,0.651,0,0,1.483,1.123,110944
474,19.398,0,0,26.251,18.886,210460
2373,122.287,0,0,128.969,25.029,201424
1647,97.679,0,0,91.577,10.571,228064
842,58.182,0,0,47.712,2.785,240626
183,11.261,0,0,11.102,0.28,193245
13,0.51,0,0,0.782,0.04,182512
16,0.32,0,0,0.892,0.781,110404
249,10.4,0,0,14.097,12.635,226963
1512,92.709,0,0,82.349,17.444,230044
378,36.12,0,0,20.9,2.775,216992
79,7.264,0,0,4.308,0.521,148400
1,0.691,0,0,0.15,0.03,0
24,0.551,0,0,1.503,1.182,155392
402,17.755,0,0,22.974,19.378,220902
1649,93.641,0,0,90.976,21.672,215598
1027,65.376,0,0,57.021,11.542,227388
457,33.995,0,0,25.66,2.545,187415
99,8.105,0,0,5.882,0.28,164455
5,0.582,0,0,0.361,0.03,135083
27,0.791,0,0,1.673,1.263,202501
488,21.411,0,0,28.435,19.849,206784
2097,115.193,0,0,115.313,24.878,192862
1304,82.379,0,0,72.01,9.709,210992
459,32.823,0,0,25.79,0.831,221336
45,2.305,0,0,2.475,0.09,186257
21,0.501,0,0,1.252,1.093,143877
488,19.507,0,0,27.824,22.503,224538
2918,147.024,0,0,158.126,28.846,248184
2156,115.894,0,0,118.71,14.088,224312
1452,79.083,0,0,82.399,4.679,220272
524,28.245,0,0,30.188,1.202,215310
104,4.509,0,0,6.263,0.12,164672
22,0.55,0,0,1.263,1.032,116688
409,16.923,0,0,23.606,18.676,147098
1659,96.667,0,0,90.575,20.72,173477
616,51.57,0,0,34.637,3.747,198982
